year,reference_period,class,value,agg_level
2015,MAR,LAYERS,2598.0,STATE
2015,MAR,LAYERS,2282.0,STATE
2015,MAR,LAYERS,2484.0,STATE
2015,MAR,LAYERS,2281.0,STATE
2015,MAR,LAYERS,2411.0,STATE
2015,MAR,LAYERS,2052.0,STATE
2015,MAR,LAYERS,2446.0,STATE
2015,MAR,LAYERS,2416.0,STATE
2015,MAR,"LAYERS, TABLE",2439.0,NATIONAL
2015,MAY,LAYERS,2339.0,NATIONAL
2015,MAY,LAYERS,2264.0,REGION : MULTI-STATE
2015,MAY,LAYERS,1939.0,STATE
2015,MAY,LAYERS,2101.0,STATE
2015,MAY,LAYERS,2429.0,STATE
2015,MAY,LAYERS,2417.0,STATE
2015,MAY,LAYERS,2273.0,STATE
2015,MAY,LAYERS,2182.0,STATE
2015,MAY,LAYERS,2326.0,STATE
2015,MAY,LAYERS,2393.0,STATE
2015,MAY,LAYERS,2380.0,STATE
2015,MAY,LAYERS,2482.0,STATE
2015,MAY,LAYERS,2529.0,STATE
2015,MAY,LAYERS,2399.0,STATE
2015,MAY,LAYERS,2393.0,STATE
2015,MAY,LAYERS,2070.0,STATE
2015,MAY,LAYERS,2147.0,STATE
2015,MAY,LAYERS,2561.0,STATE
2015,MAY,LAYERS,2527.0,STATE
2015,MAY,LAYERS,2399.0,STATE
2015,MAY,LAYERS,2659.0,STATE
2015,MAY,LAYERS,2264.0,STATE
2015,MAY,LAYERS,2568.0,STATE
2015,MAY,LAYERS,2191.0,STATE
2015,MAY,LAYERS,2606.0,STATE
2015,MAY,LAYERS,2260.0,STATE
2015,MAY,LAYERS,2344.0,STATE
2015,MAY,LAYERS,2110.0,STATE
2015,MAY,LAYERS,2473.0,STATE
2015,MAY,LAYERS,2387.0,STATE
2015,MAY,"LAYERS, TABLE",2418.0,NATIONAL
2015,NOV,LAYERS,2261.0,NATIONAL
2015,NOV,LAYERS,2218.0,REGION : MULTI-STATE
2015,NOV,LAYERS,1923.0,STATE
2015,NOV,LAYERS,1964.0,STATE
2015,NOV,LAYERS,2244.0,STATE
2015,NOV,LAYERS,2402.0,STATE
2015,NOV,LAYERS,2244.0,STATE
2015,NOV,LAYERS,2142.0,STATE
2015,NOV,LAYERS,2092.0,STATE
2015,NOV,LAYERS,2423.0,STATE
2015,NOV,LAYERS,2409.0,STATE
2015,NOV,LAYERS,2380.0,STATE
2015,NOV,LAYERS,2457.0,STATE
2015,NOV,LAYERS,2348.0,STATE
2015,NOV,LAYERS,2372.0,STATE
2015,NOV,LAYERS,2023.0,STATE
2015,NOV,LAYERS,2087.0,STATE
2015,NOV,LAYERS,2220.0,STATE
2015,NOV,LAYERS,2408.0,STATE
2015,NOV,LAYERS,2394.0,STATE
2015,NOV,LAYERS,2516.0,STATE
2015,NOV,LAYERS,2222.0,STATE
2015,NOV,LAYERS,2450.0,STATE
2015,NOV,LAYERS,2266.0,STATE
2015,NOV,LAYERS,2199.0,STATE
2015,NOV,LAYERS,2162.0,STATE
2015,NOV,LAYERS,2225.0,STATE
2015,NOV,LAYERS,2270.0,STATE
2015,NOV,LAYERS,2411.0,STATE
2015,NOV,LAYERS,2378.0,STATE
2015,NOV,"LAYERS, TABLE",2336.0,NATIONAL
2015,OCT,LAYERS,2320.0,NATIONAL
2015,OCT,LAYERS,2289.0,REGION : MULTI-STATE
2015,OCT,LAYERS,1996.0,STATE
2015,OCT,LAYERS,2022.0,STATE
2015,OCT,LAYERS,2336.0,STATE
2015,OCT,LAYERS,2463.0,STATE
2015,OCT,LAYERS,2204.0,STATE
2015,OCT,LAYERS,2203.0,STATE
2015,OCT,LAYERS,2185.0,STATE
2015,OCT,LAYERS,2537.0,STATE
2015,OCT,LAYERS,2432.0,STATE
2015,OCT,LAYERS,2444.0,STATE
2015,OCT,LAYERS,2579.0,STATE
2015,OCT,LAYERS,2367.0,STATE
2015,OCT,LAYERS,2391.0,STATE
2015,OCT,LAYERS,2053.0,STATE
2015,OCT,LAYERS,2146.0,STATE
2015,OCT,LAYERS,2460.0,STATE
2015,OCT,LAYERS,2518.0,STATE
2015,OCT,LAYERS,2418.0,STATE
2015,OCT,LAYERS,2604.0,STATE
2015,OCT,LAYERS,2289.0,STATE
2015,OCT,LAYERS,2513.0,STATE
2015,OCT,LAYERS,2297.0,STATE
2015,OCT,LAYERS,2310.0,STATE
2015,OCT,LAYERS,2179.0,STATE
2015,OCT,LAYERS,2248.0,STATE
2015,OCT,LAYERS,2346.0,STATE
2015,OCT,LAYERS,2501.0,STATE
2015,OCT,LAYERS,2420.0,STATE
2015,OCT,"LAYERS, TABLE",2393.0,NATIONAL
2015,SEP,LAYERS,2247.0,NATIONAL
2015,SEP,LAYERS,2223.0,REGION : MULTI-STATE
2015,SEP,LAYERS,1938.0,STATE
2015,SEP,LAYERS,1968.0,STATE
2015,SEP,LAYERS,2293.0,STATE
2015,SEP,LAYERS,2369.0,STATE
2015,SEP,LAYERS,2189.0,STATE
2015,SEP,LAYERS,2119.0,STATE
2015,SEP,LAYERS,2160.0,STATE
2015,SEP,LAYERS,2382.0,STATE
2015,SEP,LAYERS,2295.0,STATE
2015,SEP,LAYERS,2414.0,STATE
2015,SEP,LAYERS,2487.0,STATE
2015,SEP,LAYERS,2194.0,STATE
2015,SEP,LAYERS,2199.0,STATE
2015,SEP,LAYERS,2015.0,STATE
2015,SEP,LAYERS,2088.0,STATE
2015,SEP,LAYERS,2476.0,STATE
2015,SEP,LAYERS,2437.0,STATE
2015,SEP,LAYERS,2340.0,STATE
2015,SEP,LAYERS,2519.0,STATE
2015,SEP,LAYERS,2223.0,STATE
2015,SEP,LAYERS,2437.0,STATE
2015,SEP,LAYERS,2244.0,STATE
2015,SEP,LAYERS,2329.0,STATE
2015,SEP,LAYERS,2150.0,STATE
2015,SEP,LAYERS,2305.0,STATE
2015,SEP,LAYERS,2186.0,STATE
2015,SEP,LAYERS,2467.0,STATE
2015,SEP,LAYERS,2330.0,STATE
2015,SEP,"LAYERS, TABLE",2317.0,NATIONAL
2016,APR,LAYERS,2273.0,NATIONAL
2016,APR,LAYERS,2218.0,REGION : MULTI-STATE
2016,APR,LAYERS,1889.0,STATE
2016,APR,LAYERS,2032.0,STATE
2016,APR,LAYERS,2355.0,STATE
2016,APR,LAYERS,2455.0,STATE
2016,APR,LAYERS,2163.0,STATE
2016,APR,LAYERS,2074.0,STATE
2016,APR,LAYERS,2202.0,STATE
2016,APR,LAYERS,2283.0,STATE
2016,APR,LAYERS,2410.0,STATE
2016,APR,LAYERS,2390.0,STATE
2016,APR,LAYERS,2537.0,STATE
2016,APR,LAYERS,2251.0,STATE
2016,APR,LAYERS,2387.0,STATE
2016,APR,LAYERS,1988.0,STATE
2016,APR,LAYERS,2089.0,STATE
2016,APR,LAYERS,2447.0,STATE
2016,APR,LAYERS,2394.0,STATE
2016,APR,LAYERS,2322.0,STATE
2016,APR,LAYERS,2567.0,STATE
2016,APR,LAYERS,2229.0,STATE
2016,APR,LAYERS,2508.0,STATE
2016,APR,LAYERS,2202.0,STATE
2016,APR,LAYERS,2396.0,STATE
2016,APR,LAYERS,2197.0,STATE
2016,APR,LAYERS,2352.0,STATE
2016,APR,LAYERS,2073.0,STATE
2016,APR,LAYERS,2300.0,STATE
2016,APR,LAYERS,2356.0,STATE
2016,APR,"LAYERS, TABLE",2346.0,NATIONAL
2016,AUG,LAYERS,2386.0,NATIONAL
2016,AUG,LAYERS,2290.0,REGION : MULTI-STATE
2016,AUG,LAYERS,1969.0,STATE
2016,AUG,LAYERS,2116.0,STATE
2016,AUG,LAYERS,2454.0,STATE
2016,AUG,LAYERS,2446.0,STATE
2016,AUG,LAYERS,2359.0,STATE
2016,AUG,LAYERS,2210.0,STATE
2016,AUG,LAYERS,2458.0,STATE
2016,AUG,LAYERS,2583.0,STATE
2016,AUG,LAYERS,2501.0,STATE
2016,AUG,LAYERS,2493.0,STATE
2016,AUG,LAYERS,2457.0,STATE
2016,AUG,LAYERS,2448.0,STATE
2016,AUG,LAYERS,2405.0,STATE
2016,AUG,LAYERS,2149.0,STATE
2016,AUG,LAYERS,2149.0,STATE
2016,AUG,LAYERS,2474.0,STATE
2016,AUG,LAYERS,2521.0,STATE
2016,AUG,LAYERS,2433.0,STATE
2016,AUG,LAYERS,2544.0,STATE
2016,AUG,LAYERS,2303.0,STATE
2016,AUG,LAYERS,2596.0,STATE
2016,AUG,LAYERS,2200.0,STATE
2016,AUG,LAYERS,2281.0,STATE
2016,AUG,LAYERS,2331.0,STATE
2016,AUG,LAYERS,2325.0,STATE
2016,AUG,LAYERS,2224.0,STATE
2016,AUG,LAYERS,2522.0,STATE
2016,AUG,LAYERS,2373.0,STATE
2016,AUG,"LAYERS, TABLE",2462.0,NATIONAL
2016,DEC,LAYERS,2412.0,NATIONAL
2016,DEC,LAYERS,1965.0,STATE
2016,DEC,LAYERS,1998.0,STATE
2016,DEC,LAYERS,2487.0,STATE
2016,DEC,LAYERS,2518.0,STATE
2016,DEC,LAYERS,2373.0,STATE
2016,DEC,LAYERS,2191.0,STATE
2016,DEC,LAYERS,2500.0,STATE
2016,DEC,LAYERS,2607.0,STATE
2016,DEC,LAYERS,2516.0,STATE
2016,DEC,LAYERS,2506.0,STATE
2016,DEC,LAYERS,2559.0,STATE
2016,DEC,LAYERS,2426.0,STATE
2016,DEC,LAYERS,2579.0,STATE
2016,DEC,LAYERS,2134.0,STATE
2016,DEC,LAYERS,2278.0,STATE
2016,DEC,LAYERS,2582.0,STATE
2016,DEC,LAYERS,2572.0,STATE
2016,DEC,LAYERS,2473.0,STATE
2016,DEC,LAYERS,2671.0,STATE
2016,DEC,LAYERS,2307.0,STATE
2016,DEC,LAYERS,2505.0,STATE
2016,DEC,LAYERS,2297.0,STATE
2016,DEC,LAYERS,2492.0,STATE
2016,DEC,LAYERS,2256.0,STATE
2016,DEC,LAYERS,2479.0,STATE
2016,DEC,LAYERS,2200.0,STATE
2016,DEC,LAYERS,2550.0,STATE
2016,DEC,LAYERS,2593.0,STATE
2016,DEC,"LAYERS, TABLE",2494.0,NATIONAL
2016,FEB,LAYERS,2189.0,NATIONAL
2016,FEB,LAYERS,2140.0,REGION : MULTI-STATE
2016,FEB,LAYERS,1821.0,STATE
2016,FEB,LAYERS,1989.0,STATE
2016,FEB,LAYERS,2237.0,STATE
2016,FEB,LAYERS,2327.0,STATE
2016,FEB,LAYERS,2201.0,STATE
2016,FEB,LAYERS,2051.0,STATE
2016,FEB,LAYERS,2063.0,STATE
2016,FEB,LAYERS,2383.0,STATE
2016,FEB,LAYERS,2311.0,STATE
2016,FEB,LAYERS,2330.0,STATE
2016,FEB,LAYERS,2378.0,STATE
2016,FEB,LAYERS,2258.0,STATE
2016,FEB,LAYERS,2278.0,STATE
2016,FEB,LAYERS,1922.0,STATE
2016,FEB,LAYERS,2045.0,STATE
2016,FEB,LAYERS,2239.0,STATE
2016,FEB,LAYERS,2346.0,STATE
2016,FEB,LAYERS,2276.0,STATE
2016,FEB,LAYERS,2452.0,STATE
2016,FEB,LAYERS,2149.0,STATE
2016,FEB,LAYERS,2374.0,STATE
2016,FEB,LAYERS,2120.0,STATE
2016,FEB,LAYERS,2162.0,STATE
2016,FEB,LAYERS,2121.0,STATE
2016,FEB,LAYERS,2138.0,STATE
2016,FEB,LAYERS,1991.0,STATE
2016,FEB,LAYERS,2262.0,STATE
2016,FEB,LAYERS,2394.0,STATE
2016,FEB,"LAYERS, TABLE",2262.0,NATIONAL
2016,FIRST OF APR,LAYERS,75.5,NATIONAL
2016,FIRST OF APR,"LAYERS, TABLE",78.0,NATIONAL
2016,FIRST OF AUG,LAYERS,77.2,NATIONAL
2016,FIRST OF AUG,"LAYERS, TABLE",79.7,NATIONAL
2016,FIRST OF DEC,LAYERS,77.8,NATIONAL
2016,FIRST OF DEC,"LAYERS, TABLE",80.4,NATIONAL
2016,FIRST OF FEB,LAYERS,74.8,NATIONAL
2016,FIRST OF FEB,"LAYERS, TABLE",77.2,NATIONAL
2016,FIRST OF JAN,LAYERS,74.9,NATIONAL
2016,FIRST OF JAN,"LAYERS, TABLE",77.3,NATIONAL
2016,FIRST OF JUL,LAYERS,76.1,NATIONAL
2016,FIRST OF JUL,"LAYERS, TABLE",78.5,NATIONAL
2016,FIRST OF JUN,LAYERS,76.2,NATIONAL
2016,FIRST OF JUN,"LAYERS, TABLE",78.7,NATIONAL
2016,FIRST OF MAR,LAYERS,76.1,NATIONAL
2016,FIRST OF MAR,"LAYERS, TABLE",78.8,NATIONAL
2016,FIRST OF MAY,LAYERS,76.0,NATIONAL
2016,FIRST OF MAY,"LAYERS, TABLE",78.3,NATIONAL
2016,FIRST OF NOV,LAYERS,77.2,NATIONAL
2016,FIRST OF NOV,"LAYERS, TABLE",79.6,NATIONAL
2016,FIRST OF OCT,LAYERS,76.8,NATIONAL
2016,FIRST OF OCT,"LAYERS, TABLE",79.2,NATIONAL
2016,FIRST OF SEP,LAYERS,76.7,NATIONAL
2016,FIRST OF SEP,"LAYERS, TABLE",79.0,NATIONAL
2016,JAN,LAYERS,2321.0,NATIONAL
2016,JAN,LAYERS,2289.0,REGION : MULTI-STATE
2016,JAN,LAYERS,1953.0,STATE
2016,JAN,LAYERS,2122.0,STATE
2016,JAN,LAYERS,2404.0,STATE
2016,JAN,LAYERS,2532.0,STATE
2016,JAN,LAYERS,2346.0,STATE
2016,JAN,LAYERS,2199.0,STATE
2016,JAN,LAYERS,2139.0,STATE
2016,JAN,LAYERS,2502.0,STATE
2016,JAN,LAYERS,2441.0,STATE
2016,JAN,LAYERS,2476.0,STATE
2016,JAN,LAYERS,2508.0,STATE
2016,JAN,LAYERS,2387.0,STATE
2016,JAN,LAYERS,2468.0,STATE
2016,JAN,LAYERS,2080.0,STATE
2016,JAN,LAYERS,2243.0,STATE
2016,JAN,LAYERS,2226.0,STATE
2016,JAN,LAYERS,2414.0,STATE
2016,JAN,LAYERS,2411.0,STATE
2016,JAN,LAYERS,2569.0,STATE
2016,JAN,LAYERS,2298.0,STATE
2016,JAN,LAYERS,2500.0,STATE
2016,JAN,LAYERS,2246.0,STATE
2016,JAN,LAYERS,2344.0,STATE
2016,JAN,LAYERS,2269.0,STATE
2016,JAN,LAYERS,2273.0,STATE
2016,JAN,LAYERS,2258.0,STATE
2016,JAN,LAYERS,2398.0,STATE
2016,JAN,LAYERS,2404.0,STATE
2016,JAN,"LAYERS, TABLE",2395.0,NATIONAL
2016,JUL,LAYERS,2376.0,NATIONAL
2016,JUL,LAYERS,2297.0,REGION : MULTI-STATE
2016,JUL,LAYERS,1936.0,STATE
2016,JUL,LAYERS,2104.0,STATE
2016,JUL,LAYERS,2452.0,STATE
2016,JUL,LAYERS,2544.0,STATE
2016,JUL,LAYERS,2406.0,STATE
2016,JUL,LAYERS,2213.0,STATE
2016,JUL,LAYERS,2388.0,STATE
2016,JUL,LAYERS,2634.0,STATE
2016,JUL,LAYERS,2457.0,STATE
2016,JUL,LAYERS,2492.0,STATE
2016,JUL,LAYERS,2492.0,STATE
2016,JUL,LAYERS,2462.0,STATE
2016,JUL,LAYERS,2525.0,STATE
2016,JUL,LAYERS,2121.0,STATE
2016,JUL,LAYERS,2150.0,STATE
2016,JUL,LAYERS,2489.0,STATE
2016,JUL,LAYERS,2502.0,STATE
2016,JUL,LAYERS,2421.0,STATE
2016,JUL,LAYERS,2596.0,STATE
2016,JUL,LAYERS,2309.0,STATE
2016,JUL,LAYERS,2603.0,STATE
2016,JUL,LAYERS,2252.0,STATE
2016,JUL,LAYERS,2251.0,STATE
2016,JUL,LAYERS,2294.0,STATE
2016,JUL,LAYERS,2324.0,STATE
2016,JUL,LAYERS,2191.0,STATE
2016,JUL,LAYERS,2452.0,STATE
2016,JUL,LAYERS,2404.0,STATE
2016,JUL,"LAYERS, TABLE",2452.0,NATIONAL
2016,JUN,LAYERS,2285.0,NATIONAL
2016,JUN,LAYERS,2232.0,REGION : MULTI-STATE
2016,JUN,LAYERS,1852.0,STATE
2016,JUN,LAYERS,1987.0,STATE
2016,JUN,LAYERS,2346.0,STATE
2016,JUN,LAYERS,2467.0,STATE
2016,JUN,LAYERS,2304.0,STATE
2016,JUN,LAYERS,2069.0,STATE
2016,JUN,LAYERS,2321.0,STATE
2016,JUN,LAYERS,2494.0,STATE
2016,JUN,LAYERS,2347.0,STATE
2016,JUN,LAYERS,2410.0,STATE
2016,JUN,LAYERS,2437.0,STATE
2016,JUN,LAYERS,2296.0,STATE
2016,JUN,LAYERS,2416.0,STATE
2016,JUN,LAYERS,2027.0,STATE
2016,JUN,LAYERS,2064.0,STATE
2016,JUN,LAYERS,2418.0,STATE
2016,JUN,LAYERS,2432.0,STATE
2016,JUN,LAYERS,2337.0,STATE
2016,JUN,LAYERS,2521.0,STATE
2016,JUN,LAYERS,2243.0,STATE
2016,JUN,LAYERS,2479.0,STATE
2016,JUN,LAYERS,2259.0,STATE
2016,JUN,LAYERS,2268.0,STATE
2016,JUN,LAYERS,2196.0,STATE
2016,JUN,LAYERS,2263.0,STATE
2016,JUN,LAYERS,2164.0,STATE
2016,JUN,LAYERS,2382.0,STATE
2016,JUN,LAYERS,2315.0,STATE
2016,JUN,"LAYERS, TABLE",2359.0,NATIONAL
2016,MAR,LAYERS,2351.0,NATIONAL
2016,MAR,LAYERS,2288.0,REGION : MULTI-STATE
2016,MAR,LAYERS,1967.0,STATE
2016,MAR,LAYERS,2090.0,STATE
2016,MAR,LAYERS,2402.0,STATE
2016,MAR,LAYERS,2447.0,STATE
2016,MAR,LAYERS,2270.0,STATE
2016,MAR,LAYERS,2171.0,STATE
2016,MAR,LAYERS,2231.0,STATE
2016,MAR,LAYERS,2493.0,STATE
2016,MAR,LAYERS,2518.0,STATE
2016,MAR,LAYERS,2486.0,STATE
2016,MAR,LAYERS,2591.0,STATE
2016,MAR,LAYERS,2363.0,STATE
2016,MAR,LAYERS,2426.0,STATE
2016,MAR,LAYERS,2056.0,STATE
2016,MAR,LAYERS,2141.0,STATE
2016,MAR,LAYERS,2511.0,STATE
2016,MAR,LAYERS,2532.0,STATE
2016,MAR,LAYERS,2421.0,STATE
2016,MAR,LAYERS,2670.0,STATE
2016,MAR,LAYERS,2299.0,STATE
2016,MAR,LAYERS,2578.0,STATE
2016,MAR,LAYERS,2371.0,STATE
2016,MAR,LAYERS,2366.0,STATE
2016,MAR,LAYERS,2283.0,STATE
2016,MAR,LAYERS,2396.0,STATE
2016,MAR,LAYERS,2132.0,STATE
2016,MAR,LAYERS,2482.0,STATE
2016,MAR,LAYERS,2571.0,STATE
2016,MAR,"LAYERS, TABLE",2431.0,NATIONAL
2016,MAY,LAYERS,2360.0,NATIONAL
2016,MAY,LAYERS,2310.0,REGION : MULTI-STATE
2016,MAY,LAYERS,1927.0,STATE
2016,MAY,LAYERS,2089.0,STATE
2016,MAY,LAYERS,2412.0,STATE
2016,MAY,LAYERS,2568.0,STATE
2016,MAY,LAYERS,2316.0,STATE
2016,MAY,LAYERS,2117.0,STATE
2016,MAY,LAYERS,2404.0,STATE
2016,MAY,LAYERS,2413.0,STATE
2016,MAY,LAYERS,2456.0,STATE
2016,MAY,LAYERS,2472.0,STATE
2016,MAY,LAYERS,2588.0,STATE
2016,MAY,LAYERS,2342.0,STATE
2016,MAY,LAYERS,2484.0,STATE
2016,MAY,LAYERS,2077.0,STATE
2016,MAY,LAYERS,2158.0,STATE
2016,MAY,LAYERS,2486.0,STATE
2016,MAY,LAYERS,2516.0,STATE
2016,MAY,LAYERS,2393.0,STATE
2016,MAY,LAYERS,2588.0,STATE
2016,MAY,LAYERS,2319.0,STATE
2016,MAY,LAYERS,2564.0,STATE
2016,MAY,LAYERS,2299.0,STATE
2016,MAY,LAYERS,2446.0,STATE
2016,MAY,LAYERS,2290.0,STATE
2016,MAY,LAYERS,2390.0,STATE
2016,MAY,LAYERS,2166.0,STATE
2016,MAY,LAYERS,2387.0,STATE
2016,MAY,LAYERS,2334.0,STATE
2016,MAY,"LAYERS, TABLE",2436.0,NATIONAL
2016,NOV,LAYERS,2327.0,NATIONAL
2016,NOV,LAYERS,1924.0,STATE
2016,NOV,LAYERS,2011.0,STATE
2016,NOV,LAYERS,2425.0,STATE
2016,NOV,LAYERS,2471.0,STATE
2016,NOV,LAYERS,2286.0,STATE
2016,NOV,LAYERS,2100.0,STATE
2016,NOV,LAYERS,2377.0,STATE
2016,NOV,LAYERS,2568.0,STATE
2016,NOV,LAYERS,2420.0,STATE
2016,NOV,LAYERS,2418.0,STATE
2016,NOV,LAYERS,2432.0,STATE
2016,NOV,LAYERS,2353.0,STATE
2016,NOV,LAYERS,2476.0,STATE
2016,NOV,LAYERS,2086.0,STATE
2016,NOV,LAYERS,2161.0,STATE
2016,NOV,LAYERS,2493.0,STATE
2016,NOV,LAYERS,2498.0,STATE
2016,NOV,LAYERS,2396.0,STATE
2016,NOV,LAYERS,2576.0,STATE
2016,NOV,LAYERS,2234.0,STATE
2016,NOV,LAYERS,2414.0,STATE
2016,NOV,LAYERS,2216.0,STATE
2016,NOV,LAYERS,2315.0,STATE
2016,NOV,LAYERS,2231.0,STATE
2016,NOV,LAYERS,2391.0,STATE
2016,NOV,LAYERS,2217.0,STATE
2016,NOV,LAYERS,2428.0,STATE
2016,NOV,LAYERS,2486.0,STATE
2016,NOV,"LAYERS, TABLE",2401.0,NATIONAL
2016,OCT,LAYERS,2389.0,NATIONAL
2016,OCT,LAYERS,1981.0,STATE
2016,OCT,LAYERS,2104.0,STATE
2016,OCT,LAYERS,2527.0,STATE
2016,OCT,LAYERS,2511.0,STATE
2016,OCT,LAYERS,2334.0,STATE
2016,OCT,LAYERS,2143.0,STATE
2016,OCT,LAYERS,2421.0,STATE
2016,OCT,LAYERS,2662.0,STATE
2016,OCT,LAYERS,2504.0,STATE
2016,OCT,LAYERS,2474.0,STATE
2016,OCT,LAYERS,2411.0,STATE
2016,OCT,LAYERS,2376.0,STATE
2016,OCT,LAYERS,2537.0,STATE
2016,OCT,LAYERS,2138.0,STATE
2016,OCT,LAYERS,2202.0,STATE
2016,OCT,LAYERS,2564.0,STATE
2016,OCT,LAYERS,2572.0,STATE
2016,OCT,LAYERS,2461.0,STATE
2016,OCT,LAYERS,2608.0,STATE
2016,OCT,LAYERS,2306.0,STATE
2016,OCT,LAYERS,2552.0,STATE
2016,OCT,LAYERS,2272.0,STATE
2016,OCT,LAYERS,2305.0,STATE
2016,OCT,LAYERS,2327.0,STATE
2016,OCT,LAYERS,2391.0,STATE
2016,OCT,LAYERS,2358.0,STATE
2016,OCT,LAYERS,2399.0,STATE
2016,OCT,LAYERS,2456.0,STATE
2016,OCT,"LAYERS, TABLE",2463.0,NATIONAL
2016,SEP,LAYERS,2303.0,NATIONAL
2016,SEP,LAYERS,1914.0,STATE
2016,SEP,LAYERS,2014.0,STATE
2016,SEP,LAYERS,2402.0,STATE
2016,SEP,LAYERS,2353.0,STATE
2016,SEP,LAYERS,2242.0,STATE
2016,SEP,LAYERS,2101.0,STATE
2016,SEP,LAYERS,2367.0,STATE
2016,SEP,LAYERS,2494.0,STATE
2016,SEP,LAYERS,2412.0,STATE
2016,SEP,LAYERS,2403.0,STATE
2016,SEP,LAYERS,2337.0,STATE
2016,SEP,LAYERS,2299.0,STATE
2016,SEP,LAYERS,2346.0,STATE
2016,SEP,LAYERS,2066.0,STATE
2016,SEP,LAYERS,2087.0,STATE
2016,SEP,LAYERS,2469.0,STATE
2016,SEP,LAYERS,2476.0,STATE
2016,SEP,LAYERS,2382.0,STATE
2016,SEP,LAYERS,2438.0,STATE
2016,SEP,LAYERS,2221.0,STATE
2016,SEP,LAYERS,2499.0,STATE
2016,SEP,LAYERS,2108.0,STATE
2016,SEP,LAYERS,2260.0,STATE
2016,SEP,LAYERS,2231.0,STATE
2016,SEP,LAYERS,2243.0,STATE
2016,SEP,LAYERS,2251.0,STATE
2016,SEP,LAYERS,2374.0,STATE
2016,SEP,LAYERS,2333.0,STATE
2016,SEP,"LAYERS, TABLE",2375.0,NATIONAL
2017,APR,LAYERS,2313.0,NATIONAL
2017,APR,LAYERS,1853.0,STATE
2017,APR,LAYERS,2025.0,STATE
2017,APR,LAYERS,2332.0,STATE
2017,APR,LAYERS,2534.0,STATE
2017,APR,LAYERS,2285.0,STATE
2017,APR,LAYERS,2109.0,STATE
2017,APR,LAYERS,2388.0,STATE
2017,APR,LAYERS,2456.0,STATE
2017,APR,LAYERS,2375.0,STATE
2017,APR,LAYERS,2426.0,STATE
2017,APR,LAYERS,2486.0,STATE
2017,APR,LAYERS,2456.0,STATE
2017,APR,LAYERS,2432.0,STATE
2017,APR,LAYERS,1986.0,STATE
2017,APR,LAYERS,2119.0,STATE
2017,APR,LAYERS,2455.0,STATE
2017,APR,LAYERS,2483.0,STATE
2017,APR,LAYERS,2350.0,STATE
2017,APR,LAYERS,2593.0,STATE
2017,APR,LAYERS,2208.0,STATE
2017,APR,LAYERS,2415.0,STATE
2017,APR,LAYERS,2324.0,STATE
2017,APR,LAYERS,2364.0,STATE
2017,APR,LAYERS,2168.0,STATE
2017,APR,LAYERS,2429.0,STATE
2017,APR,LAYERS,2166.0,STATE
2017,APR,LAYERS,2545.0,STATE
2017,APR,LAYERS,2436.0,STATE
2017,APR,"LAYERS, TABLE",2399.0,NATIONAL
2017,AUG,LAYERS,2388.0,NATIONAL
2017,AUG,LAYERS,1938.0,STATE
2017,AUG,LAYERS,2100.0,STATE
2017,AUG,LAYERS,2427.0,STATE
2017,AUG,LAYERS,2528.0,STATE
2017,AUG,LAYERS,2271.0,STATE
2017,AUG,LAYERS,2182.0,STATE
2017,AUG,LAYERS,2432.0,STATE
2017,AUG,LAYERS,2517.0,STATE
2017,AUG,LAYERS,2478.0,STATE
2017,AUG,LAYERS,2494.0,STATE
2017,AUG,LAYERS,2567.0,STATE
2017,AUG,LAYERS,2517.0,STATE
2017,AUG,LAYERS,2429.0,STATE
2017,AUG,LAYERS,2124.0,STATE
2017,AUG,LAYERS,2155.0,STATE
2017,AUG,LAYERS,2593.0,STATE
2017,AUG,LAYERS,2631.0,STATE
2017,AUG,LAYERS,2466.0,STATE
2017,AUG,LAYERS,2720.0,STATE
2017,AUG,LAYERS,2284.0,STATE
2017,AUG,LAYERS,2540.0,STATE
2017,AUG,LAYERS,2302.0,STATE
2017,AUG,LAYERS,2416.0,STATE
2017,AUG,LAYERS,2247.0,STATE
2017,AUG,LAYERS,2512.0,STATE
2017,AUG,LAYERS,2188.0,STATE
2017,AUG,LAYERS,2540.0,STATE
2017,AUG,LAYERS,2525.0,STATE
2017,AUG,"LAYERS, TABLE",2472.0,NATIONAL
2017,DEC,LAYERS,2383.0,NATIONAL
2017,DEC,LAYERS,1913.0,STATE
2017,DEC,LAYERS,2051.0,STATE
2017,DEC,LAYERS,2479.0,STATE
2017,DEC,LAYERS,2538.0,STATE
2017,DEC,LAYERS,2396.0,STATE
2017,DEC,LAYERS,2164.0,STATE
2017,DEC,LAYERS,2380.0,STATE
2017,DEC,LAYERS,2541.0,STATE
2017,DEC,LAYERS,2489.0,STATE
2017,DEC,LAYERS,2485.0,STATE
2017,DEC,LAYERS,2505.0,STATE
2017,DEC,LAYERS,2367.0,STATE
2017,DEC,LAYERS,2510.0,STATE
2017,DEC,LAYERS,2107.0,STATE
2017,DEC,LAYERS,2254.0,STATE
2017,DEC,LAYERS,2657.0,STATE
2017,DEC,LAYERS,2597.0,STATE
2017,DEC,LAYERS,2417.0,STATE
2017,DEC,LAYERS,2647.0,STATE
2017,DEC,LAYERS,2297.0,STATE
2017,DEC,LAYERS,2504.0,STATE
2017,DEC,LAYERS,2234.0,STATE
2017,DEC,LAYERS,2583.0,STATE
2017,DEC,LAYERS,2326.0,STATE
2017,DEC,LAYERS,2563.0,STATE
