report_date,class,period,volume
2025-01-06,Liquid White,Last Year,13598.0
2025-01-06,Liquid White,PW % Change,0.0
2025-01-06,Liquid White,Previous Month Total,48822.0
2025-01-06,Liquid White,Prior Week,11398.0
2025-01-06,Liquid White,YTD % Change,0.0
2025-01-06,Liquid Whole,2024 Year to date,68915.0
2025-01-06,Liquid Whole,2025 Year to date,64940.0
2025-01-06,Liquid Whole,Current Week,33846.0
2025-01-06,Liquid Whole,LY % Change,0.0
2025-01-06,Liquid Whole,Last Year,34251.0
2025-01-06,Liquid Whole,PW % Change,0.0
2025-01-06,Liquid Whole,Previous Month Total,139547.0
2025-01-06,Liquid Whole,Prior Week,31095.0
2025-01-06,Liquid Whole,YTD % Change,0.0
2025-01-06,Liquid Yolk,2024 Year to date,13171.0
2025-01-06,Liquid Yolk,2025 Year to date,11985.0
2025-01-06,Liquid Yolk,Current Week,6056.0
2025-01-06,Liquid Yolk,LY % Change,0.0
2025-01-06,Liquid Yolk,Last Year,6881.0
2025-01-06,Liquid Yolk,PW % Change,0.0
2025-01-06,Liquid Yolk,Previous Month Total,24897.0
2025-01-06,Liquid Yolk,Prior Week,5929.0
2025-01-06,Liquid Yolk,YTD % Change,0.0
2025-01-06,Yield W/O Inedible,2024 Year to date,0.0
2025-01-06,Yield W/O Inedible,2025 Year to date,0.0
2025-01-06,Yield W/O Inedible,Current Week,0.0
2025-01-06,Yield W/O Inedible,Last Year,0.0
2025-01-06,Yield W/O Inedible,Previous Month Total,0.0
2025-01-06,Yield W/O Inedible,Prior Week,0.0
2025-01-06,Yield With Inedible,Previous Month Total,0.0
2025-01-06,Yield with Inedible,2024 Year to date,0.0
2025-01-06,Yield with Inedible,2025 Year to date,0.0
2025-01-06,Yield with Inedible,Current Week,0.0
2025-01-06,Yield with Inedible,Last Year,0.0
2025-01-06,Yield with Inedible,Prior Week,0.0
2025-01-13,Cases Broken,2024 Year to date,4292428.0
2025-01-13,Cases Broken,2025 Year to date,3888528.0
2025-01-13,Cases Broken,Current Week,1321941.0
2025-01-13,Cases Broken,LY % Change,0.0
2025-01-13,Cases Broken,Last Year,1472849.0
2025-01-13,Cases Broken,PW % Change,0.0
2025-01-13,Cases Broken,Previous Month Total,5386714.0
2025-01-13,Cases Broken,Prior Week,1327772.0
2025-01-13,Cases Broken,YTD % Change,0.0
2025-01-13,Dried,2024 Year to date,5272.0
2025-01-13,Dried,2025 Year to date,5060.0
2025-01-13,Dried,Current Week,1546.0
2025-01-13,Dried,LY % Change,0.0
2025-01-13,Dried,Last Year,1707.0
2025-01-13,Dried,PW % Change,0.0
2025-01-13,Dried,Previous Month Total,7521.0
2025-01-13,Dried,Prior Week,1694.0
2025-01-13,Dried,YTD % Change,0.0
2025-01-13,Inedible,2024 Year to date,13466.0
2025-01-13,Inedible,2025 Year to date,12908.0
2025-01-13,Inedible,Current Week,4314.0
2025-01-13,Inedible,LY % Change,0.0
2025-01-13,Inedible,Last Year,5170.0
2025-01-13,Inedible,PW % Change,0.0
2025-01-13,Inedible,Previous Month Total,16189.0
2025-01-13,Inedible,Prior Week,4457.0
2025-01-13,Inedible,YTD % Change,0.0
2025-01-13,Inline % of Total Cases Broken,2024 Year to date,0.0
2025-01-13,Inline % of Total Cases Broken,2025 Year to date,0.0
2025-01-13,Inline % of Total Cases Broken,Current Week,0.0
2025-01-13,Inline % of Total Cases Broken,Last Year,0.0
2025-01-13,Inline % of Total Cases Broken,Prior Week,0.0
2025-01-13,Inline % of Total Liquid Whole Egg,2024 Year to date,0.0
2025-01-13,Inline % of Total Liquid Whole Egg,2025 Year to date,0.0
2025-01-13,Inline % of Total Liquid Whole Egg,Current Week,0.0
2025-01-13,Inline % of Total Liquid Whole Egg,Last Year,0.0
2025-01-13,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2025-01-13,Inline Cases Broken,% Change,0.0
2025-01-13,Inline Cases Broken,2024 Year to date,2209076.0
2025-01-13,Inline Cases Broken,2025 Year to date,2079569.0
2025-01-13,Inline Cases Broken,Current Week,696329.0
2025-01-13,Inline Cases Broken,Last Year,725086.0
2025-01-13,Inline Cases Broken,Prior Week,708319.0
2025-01-13,Inline Liquid Whole Egg,% Change,0.0
2025-01-13,Inline Liquid Whole Egg,2024 Year to date,58904.0
2025-01-13,Inline Liquid Whole Egg,2025 Year to date,56240.0
2025-01-13,Inline Liquid Whole Egg,Current Week,18266.0
2025-01-13,Inline Liquid Whole Egg,Last Year,19974.0
2025-01-13,Inline Liquid Whole Egg,Prior Week,19794.0
2025-01-13,Liquid White,2024 Year to date,39869.0
2025-01-13,Liquid White,2025 Year to date,35435.0
2025-01-13,Liquid White,Current Week,12338.0
2025-01-13,Liquid White,LY % Change,0.0
2025-01-13,Liquid White,Last Year,14071.0
2025-01-13,Liquid White,PW % Change,0.0
2025-01-13,Liquid White,Previous Month Total,48822.0
2025-01-13,Liquid White,Prior Week,11699.0
2025-01-13,Liquid White,YTD % Change,0.0
2025-01-13,Liquid Whole,2024 Year to date,105098.0
2025-01-13,Liquid Whole,2025 Year to date,97684.0
2025-01-13,Liquid Whole,Current Week,32744.0
2025-01-13,Liquid Whole,LY % Change,0.0
2025-01-13,Liquid Whole,Last Year,36183.0
2025-01-13,Liquid Whole,PW % Change,0.0
2025-01-13,Liquid Whole,Previous Month Total,139547.0
2025-01-13,Liquid Whole,Prior Week,33846.0
2025-01-13,Liquid Whole,YTD % Change,0.0
2025-01-13,Liquid Yolk,2024 Year to date,20242.0
2025-01-13,Liquid Yolk,2025 Year to date,18615.0
2025-01-13,Liquid Yolk,Current Week,6629.0
2025-01-13,Liquid Yolk,LY % Change,0.0
2025-01-13,Liquid Yolk,Last Year,7070.0
2025-01-13,Liquid Yolk,PW % Change,0.0
2025-01-13,Liquid Yolk,Previous Month Total,24897.0
2025-01-13,Liquid Yolk,Prior Week,6056.0
2025-01-13,Liquid Yolk,YTD % Change,0.0
2025-01-13,Yield W/O Inedible,2024 Year to date,0.0
2025-01-13,Yield W/O Inedible,2025 Year to date,0.0
2025-01-13,Yield W/O Inedible,Current Week,0.0
2025-01-13,Yield W/O Inedible,Last Year,0.0
2025-01-13,Yield W/O Inedible,Previous Month Total,0.0
2025-01-13,Yield W/O Inedible,Prior Week,0.0
2025-01-13,Yield With Inedible,Previous Month Total,0.0
2025-01-13,Yield with Inedible,2024 Year to date,0.0
2025-01-13,Yield with Inedible,2025 Year to date,0.0
2025-01-13,Yield with Inedible,Current Week,0.0
2025-01-13,Yield with Inedible,Last Year,0.0
2025-01-13,Yield with Inedible,Prior Week,0.0
2025-01-20,Cases Broken,2024 Year to date,5697257.0
2025-01-20,Cases Broken,2025 Year to date,5205672.0
2025-01-20,Cases Broken,Current Week,1317144.0
2025-01-20,Cases Broken,LY % Change,0.0
2025-01-20,Cases Broken,Last Year,1404829.0
2025-01-20,Cases Broken,PW % Change,0.0
2025-01-20,Cases Broken,Previous Month Total,5386714.0
2025-01-20,Cases Broken,Prior Week,1321941.0
2025-01-20,Cases Broken,YTD % Change,0.0
2025-01-20,Dried,2024 Year to date,6936.0
2025-01-20,Dried,2025 Year to date,6553.0
2025-01-20,Dried,Current Week,1493.0
2025-01-20,Dried,LY % Change,0.0
2025-01-20,Dried,Last Year,1664.0
2025-01-20,Dried,PW % Change,0.0
2025-01-20,Dried,Previous Month Total,7521.0
2025-01-20,Dried,Prior Week,1546.0
2025-01-20,Dried,YTD % Change,0.0
2025-01-20,Inedible,2024 Year to date,17547.0
2025-01-20,Inedible,2025 Year to date,17039.0
2025-01-20,Inedible,Current Week,4131.0
2025-01-20,Inedible,LY % Change,0.0
2025-01-20,Inedible,Last Year,4081.0
2025-01-20,Inedible,PW % Change,0.0
2025-01-20,Inedible,Previous Month Total,16189.0
2025-01-20,Inedible,Prior Week,4314.0
2025-01-20,Inedible,YTD % Change,0.0
2025-01-20,Inline % of Total Cases Broken,2024 Year to date,0.0
2025-01-20,Inline % of Total Cases Broken,2025 Year to date,0.0
2025-01-20,Inline % of Total Cases Broken,Current Week,0.0
2025-01-20,Inline % of Total Cases Broken,Last Year,0.0
2025-01-20,Inline % of Total Cases Broken,Prior Week,0.0
2025-01-20,Inline % of Total Liquid Whole Egg,2024 Year to date,0.0
2025-01-20,Inline % of Total Liquid Whole Egg,2025 Year to date,0.0
2025-01-20,Inline % of Total Liquid Whole Egg,Current Week,0.0
2025-01-20,Inline % of Total Liquid Whole Egg,Last Year,0.0
2025-01-20,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2025-01-20,Inline Cases Broken,% Change,0.0
2025-01-20,Inline Cases Broken,2024 Year to date,2912941.0
2025-01-20,Inline Cases Broken,2025 Year to date,2778535.0
2025-01-20,Inline Cases Broken,Current Week,698966.0
2025-01-20,Inline Cases Broken,Last Year,703865.0
2025-01-20,Inline Cases Broken,Prior Week,696329.0
2025-01-20,Inline Liquid Whole Egg,% Change,0.0
2025-01-20,Inline Liquid Whole Egg,2024 Year to date,76956.0
2025-01-20,Inline Liquid Whole Egg,2025 Year to date,74312.0
2025-01-20,Inline Liquid Whole Egg,Current Week,18072.0
2025-01-20,Inline Liquid Whole Egg,Last Year,18052.0
2025-01-20,Inline Liquid Whole Egg,Prior Week,18266.0
2025-01-20,Liquid White,2024 Year to date,53879.0
2025-01-20,Liquid White,2025 Year to date,48178.0
2025-01-20,Liquid White,Current Week,12742.0
2025-01-20,Liquid White,LY % Change,0.0
2025-01-20,Liquid White,Last Year,14009.0
2025-01-20,Liquid White,PW % Change,0.0
2025-01-20,Liquid White,Previous Month Total,48822.0
2025-01-20,Liquid White,Prior Week,12338.0
2025-01-20,Liquid White,YTD % Change,0.0
2025-01-20,Liquid Whole,2024 Year to date,136644.0
2025-01-20,Liquid Whole,2025 Year to date,129956.0
2025-01-20,Liquid Whole,Current Week,32272.0
2025-01-20,Liquid Whole,LY % Change,0.0
2025-01-20,Liquid Whole,Last Year,31546.0
2025-01-20,Liquid Whole,PW % Change,0.0
2025-01-20,Liquid Whole,Previous Month Total,139547.0
2025-01-20,Liquid Whole,Prior Week,32744.0
2025-01-20,Liquid Whole,YTD % Change,0.0
2025-01-20,Liquid Yolk,2024 Year to date,27646.0
2025-01-20,Liquid Yolk,2025 Year to date,25159.0
2025-01-20,Liquid Yolk,Current Week,6544.0
2025-01-20,Liquid Yolk,LY % Change,0.0
2025-01-20,Liquid Yolk,Last Year,7404.0
2025-01-20,Liquid Yolk,PW % Change,0.0
2025-01-20,Liquid Yolk,Previous Month Total,24897.0
2025-01-20,Liquid Yolk,Prior Week,6629.0
2025-01-20,Liquid Yolk,YTD % Change,0.0
2025-01-20,Yield W/O Inedible,2024 Year to date,0.0
2025-01-20,Yield W/O Inedible,2025 Year to date,0.0
2025-01-20,Yield W/O Inedible,Current Week,0.0
2025-01-20,Yield W/O Inedible,Last Year,0.0
2025-01-20,Yield W/O Inedible,Previous Month Total,0.0
2025-01-20,Yield W/O Inedible,Prior Week,0.0
2025-01-20,Yield With Inedible,Previous Month Total,0.0
2025-01-20,Yield with Inedible,2024 Year to date,0.0
2025-01-20,Yield with Inedible,2025 Year to date,0.0
2025-01-20,Yield with Inedible,Current Week,0.0
2025-01-20,Yield with Inedible,Last Year,0.0
2025-01-20,Yield with Inedible,Prior Week,0.0
2025-01-27,Cases Broken,2024 Year to date,7053212.0
2025-01-27,Cases Broken,2025 Year to date,6517282.0
2025-01-27,Cases Broken,Current Week,1311610.0
2025-01-27,Cases Broken,LY % Change,0.0
2025-01-27,Cases Broken,Last Year,1355955.0
2025-01-27,Cases Broken,PW % Change,0.0
2025-01-27,Cases Broken,Previous Month Total,5386714.0
2025-01-27,Cases Broken,Prior Week,1317144.0
2025-01-27,Cases Broken,YTD % Change,0.0
2025-01-27,Dried,2024 Year to date,8677.0
2025-01-27,Dried,2025 Year to date,7970.0
2025-01-27,Dried,Current Week,1418.0
2025-01-27,Dried,LY % Change,0.0
2025-01-27,Dried,Last Year,1741.0
2025-01-27,Dried,PW % Change,0.0
2025-01-27,Dried,Previous Month Total,7521.0
2025-01-27,Dried,Prior Week,1493.0
2025-01-27,Dried,YTD % Change,0.0
2025-01-27,Inedible,2024 Year to date,22013.0
2025-01-27,Inedible,2025 Year to date,21508.0
2025-01-27,Inedible,Current Week,4469.0
2025-01-27,Inedible,LY % Change,0.0
2025-01-27,Inedible,Last Year,4466.0
2025-01-27,Inedible,PW % Change,0.0
2025-01-27,Inedible,Previous Month Total,16189.0
2025-01-27,Inedible,Prior Week,4131.0
2025-01-27,Inedible,YTD % Change,0.0
2025-01-27,Inline % of Total Cases Broken,2024 Year to date,0.0
2025-01-27,Inline % of Total Cases Broken,2025 Year to date,0.0
2025-01-27,Inline % of Total Cases Broken,Current Week,0.0
2025-01-27,Inline % of Total Cases Broken,Last Year,0.0
2025-01-27,Inline % of Total Cases Broken,Prior Week,0.0
2025-01-27,Inline % of Total Liquid Whole Egg,2024 Year to date,0.0
2025-01-27,Inline % of Total Liquid Whole Egg,2025 Year to date,0.0
2025-01-27,Inline % of Total Liquid Whole Egg,Current Week,0.0
2025-01-27,Inline % of Total Liquid Whole Egg,Last Year,0.0
2025-01-27,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2025-01-27,Inline Cases Broken,% Change,0.0
2025-01-27,Inline Cases Broken,2024 Year to date,3624228.0
2025-01-27,Inline Cases Broken,2025 Year to date,3489460.0
2025-01-27,Inline Cases Broken,Current Week,710925.0
2025-01-27,Inline Cases Broken,Last Year,711287.0
2025-01-27,Inline Cases Broken,Prior Week,698966.0
2025-01-27,Inline Liquid Whole Egg,% Change,0.0
2025-01-27,Inline Liquid Whole Egg,2024 Year to date,95666.0
2025-01-27,Inline Liquid Whole Egg,2025 Year to date,92193.0
2025-01-27,Inline Liquid Whole Egg,Current Week,17881.0
2025-01-27,Inline Liquid Whole Egg,Last Year,18710.0
2025-01-27,Inline Liquid Whole Egg,Prior Week,18072.0
2025-01-27,Liquid White,2024 Year to date,66906.0
2025-01-27,Liquid White,2025 Year to date,60153.0
2025-01-27,Liquid White,Current Week,11975.0
2025-01-27,Liquid White,LY % Change,0.0
2025-01-27,Liquid White,Last Year,13027.0
2025-01-27,Liquid White,PW % Change,0.0
2025-01-27,Liquid White,Previous Month Total,48822.0
2025-01-27,Liquid White,Prior Week,12742.0
2025-01-27,Liquid White,YTD % Change,0.0
2025-01-27,Liquid Whole,2024 Year to date,169409.0
2025-01-27,Liquid Whole,2025 Year to date,161398.0
2025-01-27,Liquid Whole,Current Week,31441.0
2025-01-27,Liquid Whole,LY % Change,0.0
2025-01-27,Liquid Whole,Last Year,32765.0
2025-01-27,Liquid Whole,PW % Change,0.0
2025-01-27,Liquid Whole,Previous Month Total,139547.0
2025-01-27,Liquid Whole,Prior Week,32272.0
2025-01-27,Liquid Whole,YTD % Change,0.0
2025-01-27,Liquid Yolk,2024 Year to date,34225.0
2025-01-27,Liquid Yolk,2025 Year to date,31645.0
2025-01-27,Liquid Yolk,Current Week,6486.0
2025-01-27,Liquid Yolk,LY % Change,0.0
2025-01-27,Liquid Yolk,Last Year,6580.0
2025-01-27,Liquid Yolk,PW % Change,0.0
2025-01-27,Liquid Yolk,Previous Month Total,24897.0
2025-01-27,Liquid Yolk,Prior Week,6544.0
2025-01-27,Liquid Yolk,YTD % Change,0.0
2025-01-27,Yield W/O Inedible,2024 Year to date,0.0
2025-01-27,Yield W/O Inedible,2025 Year to date,0.0
2025-01-27,Yield W/O Inedible,Current Week,0.0
2025-01-27,Yield W/O Inedible,Last Year,0.0
2025-01-27,Yield W/O Inedible,Previous Month Total,0.0
2025-01-27,Yield W/O Inedible,Prior Week,0.0
2025-01-27,Yield With Inedible,Previous Month Total,0.0
2025-01-27,Yield with Inedible,2024 Year to date,0.0
2025-01-27,Yield with Inedible,2025 Year to date,0.0
2025-01-27,Yield with Inedible,Current Week,0.0
2025-01-27,Yield with Inedible,Last Year,0.0
2025-01-27,Yield with Inedible,Prior Week,0.0
2025-02-03,Cases Broken,2024 Year to date,8439860.0
2025-02-03,Cases Broken,2025 Year to date,7806649.0
2025-02-03,Cases Broken,Current Week,1289367.0
2025-02-03,Cases Broken,LY % Change,0.0
2025-02-03,Cases Broken,Last Year,1386648.0
2025-02-03,Cases Broken,PW % Change,0.0
2025-02-03,Cases Broken,Previous Month Total,6517282.0
2025-02-03,Cases Broken,Prior Week,1311610.0
2025-02-03,Cases Broken,YTD % Change,0.0
2025-02-03,Dried,2024 Year to date,10220.0
2025-02-03,Dried,2025 Year to date,9679.0
2025-02-03,Dried,Current Week,1709.0
2025-02-03,Dried,LY % Change,0.0
2025-02-03,Dried,Last Year,1543.0
2025-02-03,Dried,PW % Change,0.0
2025-02-03,Dried,Previous Month Total,7970.0
2025-02-03,Dried,Prior Week,1418.0
2025-02-03,Dried,YTD % Change,0.0
2025-02-03,Inedible,2024 Year to date,26410.0
2025-02-03,Inedible,2025 Year to date,25852.0
2025-02-03,Inedible,Current Week,4343.0
2025-02-03,Inedible,LY % Change,0.0
2025-02-03,Inedible,Last Year,4397.0
2025-02-03,Inedible,PW % Change,0.0
2025-02-03,Inedible,Previous Month Total,21508.0
2025-02-03,Inedible,Prior Week,4469.0
2025-02-03,Inedible,YTD % Change,0.0
2025-02-03,Inline % of Total Cases Broken,2024 Year to date,0.0
2025-02-03,Inline % of Total Cases Broken,2025 Year to date,0.0
2025-02-03,Inline % of Total Cases Broken,Current Week,0.0
2025-02-03,Inline % of Total Cases Broken,Last Year,0.0
2025-02-03,Inline % of Total Cases Broken,Prior Week,0.0
2025-02-03,Inline % of Total Liquid Whole Egg,2024 Year to date,0.0
2025-02-03,Inline % of Total Liquid Whole Egg,2025 Year to date,0.0
2025-02-03,Inline % of Total Liquid Whole Egg,Current Week,0.0
2025-02-03,Inline % of Total Liquid Whole Egg,Last Year,0.0
2025-02-03,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2025-02-03,Inline Cases Broken,% Change,0.0
2025-02-03,Inline Cases Broken,2024 Year to date,4340716.0
2025-02-03,Inline Cases Broken,2025 Year to date,4200751.0
2025-02-03,Inline Cases Broken,Current Week,711291.0
2025-02-03,Inline Cases Broken,Last Year,716488.0
2025-02-03,Inline Cases Broken,Prior Week,710925.0
2025-02-03,Inline Liquid Whole Egg,% Change,0.0
2025-02-03,Inline Liquid Whole Egg,2024 Year to date,113095.0
2025-02-03,Inline Liquid Whole Egg,2025 Year to date,111318.0
2025-02-03,Inline Liquid Whole Egg,Current Week,19125.0
2025-02-03,Inline Liquid Whole Egg,Last Year,17429.0
2025-02-03,Inline Liquid Whole Egg,Prior Week,17881.0
2025-02-03,Liquid White,2024 Year to date,80915.0
2025-02-03,Liquid White,2025 Year to date,71650.0
2025-02-03,Liquid White,Current Week,11498.0
2025-02-03,Liquid White,LY % Change,0.0
2025-02-03,Liquid White,Last Year,14009.0
2025-02-03,Liquid White,PW % Change,0.0
2025-02-03,Liquid White,Previous Month Total,60152.0
2025-02-03,Liquid White,Prior Week,11975.0
2025-02-03,Liquid White,YTD % Change,0.0
2025-02-03,Liquid Whole,2024 Year to date,201790.0
2025-02-03,Liquid Whole,2025 Year to date,193893.0
2025-02-03,Liquid Whole,Current Week,32496.0
2025-02-03,Liquid Whole,LY % Change,0.0
2025-02-03,Liquid Whole,Last Year,32382.0
2025-02-03,Liquid Whole,PW % Change,0.0
2025-02-03,Liquid Whole,Previous Month Total,161397.0
2025-02-03,Liquid Whole,Prior Week,31441.0
2025-02-03,Liquid Whole,YTD % Change,0.0
2025-02-03,Liquid Yolk,2024 Year to date,41504.0
2025-02-03,Liquid Yolk,2025 Year to date,37461.0
2025-02-03,Liquid Yolk,Current Week,5816.0
2025-02-03,Liquid Yolk,LY % Change,0.0
2025-02-03,Liquid Yolk,Last Year,7278.0
2025-02-03,Liquid Yolk,PW % Change,0.0
2025-02-03,Liquid Yolk,Previous Month Total,31644.0
2025-02-03,Liquid Yolk,Prior Week,6486.0
2025-02-03,Liquid Yolk,YTD % Change,0.0
2025-02-03,Yield W/O Inedible,2024 Year to date,0.0
2025-02-03,Yield W/O Inedible,2025 Year to date,0.0
2025-02-03,Yield W/O Inedible,Current Week,0.0
2025-02-03,Yield W/O Inedible,Last Year,0.0
2025-02-03,Yield W/O Inedible,Previous Month Total,0.0
2025-02-03,Yield W/O Inedible,Prior Week,0.0
2025-02-03,Yield With Inedible,Previous Month Total,0.0
2025-02-03,Yield with Inedible,2024 Year to date,0.0
2025-02-03,Yield with Inedible,2025 Year to date,0.0
2025-02-03,Yield with Inedible,Current Week,0.0
2025-02-03,Yield with Inedible,Last Year,0.0
2025-02-03,Yield with Inedible,Prior Week,0.0
2025-02-10,Cases Broken,2024 Year to date,9761197.0
2025-02-10,Cases Broken,2025 Year to date,9084802.0
2025-02-10,Cases Broken,Current Week,1278153.0
2025-02-10,Cases Broken,LY % Change,0.0
2025-02-10,Cases Broken,Last Year,1321337.0
2025-02-10,Cases Broken,PW % Change,0.0
2025-02-10,Cases Broken,Previous Month Total,6517282.0
2025-02-10,Cases Broken,Prior Week,1289367.0
2025-02-10,Cases Broken,YTD % Change,0.0
2025-02-10,Dried,2024 Year to date,11648.0
2025-02-10,Dried,2025 Year to date,11223.0
2025-02-10,Dried,Current Week,1544.0
2025-02-10,Dried,LY % Change,0.0
2025-02-10,Dried,Last Year,1428.0
2025-02-10,Dried,PW % Change,0.0
2025-02-10,Dried,Previous Month Total,7970.0
2025-02-10,Dried,Prior Week,1709.0
2025-02-10,Dried,YTD % Change,0.0
2025-02-10,Inedible,2024 Year to date,30821.0
2025-02-10,Inedible,2025 Year to date,29911.0
2025-02-10,Inedible,Current Week,4059.0
2025-02-10,Inedible,LY % Change,0.0
2025-02-10,Inedible,Last Year,4411.0
2025-02-10,Inedible,PW % Change,0.0
