year,reference_period,class,value,unit,agg_level,state_alpha
2010,JUN,TABLE,63000000.0,EGGS,STATE,SC
2010,JUN,ALL CLASSES,55000000.0,EGGS,STATE,SD
2010,JUN,TABLE,55000000.0,EGGS,STATE,SD
2010,JUN,ALL CLASSES,384000000.0,EGGS,STATE,TX
2010,JUN,TABLE,,EGGS,STATE,TX
2010,JUN,ALL CLASSES,80000000.0,EGGS,STATE,UT
2010,JUN,TABLE,80000000.0,EGGS,STATE,UT
2010,JUN,ALL CLASSES,61000000.0,EGGS,STATE,VA
2010,JUN,TABLE,28000000.0,EGGS,STATE,VA
2010,JUN,ALL CLASSES,144000000.0,EGGS,STATE,WA
2010,JUN,TABLE,,EGGS,STATE,WA
2010,JUN,ALL CLASSES,106000000.0,EGGS,STATE,WI
2010,JUN,TABLE,,EGGS,STATE,WI
2010,MAR,ALL CLASSES,7877000000.0,EGGS,NATIONAL,
2010,MAR,TABLE,6769000000.0,EGGS,NATIONAL,
2010,MAR,"HATCHING, BROILER TYPE",1031000000.0,EGGS,NATIONAL,
2010,MAR,ALL CLASSES,181000000.0,EGGS,STATE,AL
2010,MAR,TABLE,30000000.0,EGGS,STATE,AL
2010,MAR,ALL CLASSES,255000000.0,EGGS,STATE,AR
2010,MAR,TABLE,84000000.0,EGGS,STATE,AR
2010,MAR,ALL CLASSES,455000000.0,EGGS,STATE,CA
2010,MAR,TABLE,,EGGS,STATE,CA
2010,MAR,ALL CLASSES,92000000.0,EGGS,STATE,CO
2010,MAR,TABLE,,EGGS,STATE,CO
2010,MAR,ALL CLASSES,60000000.0,EGGS,STATE,CT
2010,MAR,TABLE,,EGGS,STATE,CT
2010,MAR,ALL CLASSES,228000000.0,EGGS,STATE,FL
2010,MAR,TABLE,224000000.0,EGGS,STATE,FL
2010,MAR,ALL CLASSES,396000000.0,EGGS,STATE,GA
2010,MAR,TABLE,223000000.0,EGGS,STATE,GA
2010,MAR,ALL CLASSES,6000000.0,EGGS,STATE,HI
2010,MAR,TABLE,6000000.0,EGGS,STATE,HI
2010,MAR,ALL CLASSES,1271000000.0,EGGS,STATE,IA
2010,MAR,TABLE,1257000000.0,EGGS,STATE,IA
2010,MAR,ALL CLASSES,108000000.0,EGGS,STATE,IL
2010,MAR,TABLE,105000000.0,EGGS,STATE,IL
2010,MAR,ALL CLASSES,562000000.0,EGGS,STATE,IN
2010,MAR,TABLE,548000000.0,EGGS,STATE,IN
2010,MAR,ALL CLASSES,55000000.0,EGGS,STATE,MD
2010,MAR,TABLE,54000000.0,EGGS,STATE,MD
2010,MAR,ALL CLASSES,89000000.0,EGGS,STATE,ME
2010,MAR,TABLE,,EGGS,STATE,ME
2010,MAR,ALL CLASSES,264000000.0,EGGS,STATE,MI
2010,MAR,TABLE,,EGGS,STATE,MI
2010,MAR,ALL CLASSES,243000000.0,EGGS,STATE,MN
2010,MAR,TABLE,235000000.0,EGGS,STATE,MN
2010,MAR,ALL CLASSES,169000000.0,EGGS,STATE,MO
2010,MAR,TABLE,,EGGS,STATE,MO
2010,MAR,ALL CLASSES,126000000.0,EGGS,STATE,MS
2010,MAR,TABLE,38000000.0,EGGS,STATE,MS
2010,MAR,ALL CLASSES,279000000.0,EGGS,STATE,NC
2010,MAR,TABLE,145000000.0,EGGS,STATE,NC
2010,MAR,ALL CLASSES,230000000.0,EGGS,STATE,NE
2010,MAR,TABLE,230000000.0,EGGS,STATE,NE
2010,MAR,ALL CLASSES,98000000.0,EGGS,STATE,NY
2010,MAR,TABLE,,EGGS,STATE,NY
2010,MAR,ALL CLASSES,639000000.0,EGGS,STATE,OH
2010,MAR,TABLE,,EGGS,STATE,OH
2010,MAR,ALL CLASSES,63000000.0,EGGS,STATE,OR
2010,MAR,TABLE,61000000.0,EGGS,STATE,OR
2010,MAR,ALL CLASSES,444000000.0,EGGS,STATE,OT
2010,MAR,TABLE,304000000.0,EGGS,STATE,OT
2010,MAR,ALL CLASSES,591000000.0,EGGS,STATE,PA
2010,MAR,TABLE,570000000.0,EGGS,STATE,PA
2010,MAR,ALL CLASSES,97000000.0,EGGS,STATE,SC
2010,MAR,TABLE,75000000.0,EGGS,STATE,SC
2010,MAR,ALL CLASSES,58000000.0,EGGS,STATE,SD
2010,MAR,TABLE,58000000.0,EGGS,STATE,SD
2010,MAR,ALL CLASSES,413000000.0,EGGS,STATE,TX
2010,MAR,TABLE,,EGGS,STATE,TX
2010,MAR,ALL CLASSES,77000000.0,EGGS,STATE,UT
2010,MAR,TABLE,77000000.0,EGGS,STATE,UT
2010,MAR,ALL CLASSES,63000000.0,EGGS,STATE,VA
2010,MAR,TABLE,29000000.0,EGGS,STATE,VA
2010,MAR,ALL CLASSES,154000000.0,EGGS,STATE,WA
2010,MAR,TABLE,,EGGS,STATE,WA
2010,MAR,ALL CLASSES,111000000.0,EGGS,STATE,WI
2010,MAR,TABLE,,EGGS,STATE,WI
2010,MARKETING YEAR,ALL CLASSES,91811000000.0,EGGS,NATIONAL,
2010,MARKETING YEAR,TABLE,78830000000.0,EGGS,NATIONAL,
2010,MARKETING YEAR,"HATCHING, BROILER TYPE",12125000000.0,EGGS,NATIONAL,
2010,MARKETING YEAR,ALL CLASSES,2182000000.0,EGGS,STATE,AL
2010,MARKETING YEAR,TABLE,376000000.0,EGGS,STATE,AL
2010,MARKETING YEAR,ALL CLASSES,2960000000.0,EGGS,STATE,AR
2010,MARKETING YEAR,TABLE,935000000.0,EGGS,STATE,AR
2010,MARKETING YEAR,ALL CLASSES,5283000000.0,EGGS,STATE,CA
2010,MARKETING YEAR,ALL CLASSES,1066000000.0,EGGS,STATE,CO
2010,MARKETING YEAR,ALL CLASSES,695000000.0,EGGS,STATE,CT
2010,MARKETING YEAR,ALL CLASSES,2592000000.0,EGGS,STATE,FL
2010,MARKETING YEAR,TABLE,2532000000.0,EGGS,STATE,FL
2010,MARKETING YEAR,ALL CLASSES,4485000000.0,EGGS,STATE,GA
2010,MARKETING YEAR,TABLE,2459000000.0,EGGS,STATE,GA
2010,MARKETING YEAR,ALL CLASSES,69500000.0,EGGS,STATE,HI
2010,MARKETING YEAR,TABLE,70000000.0,EGGS,STATE,HI
2010,MARKETING YEAR,ALL CLASSES,14773000000.0,EGGS,STATE,IA
2010,MARKETING YEAR,TABLE,14614000000.0,EGGS,STATE,IA
2010,MARKETING YEAR,ALL CLASSES,1272000000.0,EGGS,STATE,IL
2010,MARKETING YEAR,TABLE,1236000000.0,EGGS,STATE,IL
2010,MARKETING YEAR,ALL CLASSES,6493000000.0,EGGS,STATE,IN
2010,MARKETING YEAR,TABLE,6340000000.0,EGGS,STATE,IN
2010,MARKETING YEAR,ALL CLASSES,1119000000.0,EGGS,STATE,KY
2010,MARKETING YEAR,ALL CLASSES,462000000.0,EGGS,STATE,LA
2010,MARKETING YEAR,ALL CLASSES,36000000.0,EGGS,STATE,MA
2010,MARKETING YEAR,TABLE,,EGGS,STATE,MA
2010,MARKETING YEAR,ALL CLASSES,616000000.0,EGGS,STATE,MD
2010,MARKETING YEAR,TABLE,597000000.0,EGGS,STATE,MD
2010,MARKETING YEAR,ALL CLASSES,1034000000.0,EGGS,STATE,ME
2010,MARKETING YEAR,ALL CLASSES,3055000000.0,EGGS,STATE,MI
2010,MARKETING YEAR,ALL CLASSES,2869000000.0,EGGS,STATE,MN
2010,MARKETING YEAR,TABLE,2768000000.0,EGGS,STATE,MN
2010,MARKETING YEAR,ALL CLASSES,2017000000.0,EGGS,STATE,MO
2010,MARKETING YEAR,TABLE,,EGGS,STATE,MO
2010,MARKETING YEAR,ALL CLASSES,1467000000.0,EGGS,STATE,MS
2010,MARKETING YEAR,TABLE,426000000.0,EGGS,STATE,MS
2010,MARKETING YEAR,ALL CLASSES,119000000.0,EGGS,STATE,MT
2010,MARKETING YEAR,TABLE,,EGGS,STATE,MT
2010,MARKETING YEAR,ALL CLASSES,3251000000.0,EGGS,STATE,NC
2010,MARKETING YEAR,TABLE,1693000000.0,EGGS,STATE,NC
2010,MARKETING YEAR,ALL CLASSES,2751000000.0,EGGS,STATE,NE
2010,MARKETING YEAR,TABLE,2751000000.0,EGGS,STATE,NE
2010,MARKETING YEAR,ALL CLASSES,1161000000.0,EGGS,STATE,NY
2010,MARKETING YEAR,ALL CLASSES,7540000000.0,EGGS,STATE,OH
2010,MARKETING YEAR,ALL CLASSES,769000000.0,EGGS,STATE,OK
2010,MARKETING YEAR,TABLE,,EGGS,STATE,OK
2010,MARKETING YEAR,ALL CLASSES,715000000.0,EGGS,STATE,OR
2010,MARKETING YEAR,TABLE,692000000.0,EGGS,STATE,OR
2010,MARKETING YEAR,ALL CLASSES,2049000000.0,EGGS,STATE,OT
2010,MARKETING YEAR,ALL CLASSES,6976000000.0,EGGS,STATE,PA
2010,MARKETING YEAR,TABLE,6741000000.0,EGGS,STATE,PA
2010,MARKETING YEAR,ALL CLASSES,1102000000.0,EGGS,STATE,SC
2010,MARKETING YEAR,TABLE,840000000.0,EGGS,STATE,SC
2010,MARKETING YEAR,ALL CLASSES,672000000.0,EGGS,STATE,SD
2010,MARKETING YEAR,TABLE,672000000.0,EGGS,STATE,SD
2010,MARKETING YEAR,ALL CLASSES,308000000.0,EGGS,STATE,TN
2010,MARKETING YEAR,TABLE,,EGGS,STATE,TN
2010,MARKETING YEAR,ALL CLASSES,4811000000.0,EGGS,STATE,TX
2010,MARKETING YEAR,TABLE,,EGGS,STATE,TX
2010,MARKETING YEAR,ALL CLASSES,929000000.0,EGGS,STATE,UT
2010,MARKETING YEAR,TABLE,929000000.0,EGGS,STATE,UT
2010,MARKETING YEAR,ALL CLASSES,735000000.0,EGGS,STATE,VA
2010,MARKETING YEAR,TABLE,344000000.0,EGGS,STATE,VA
2010,MARKETING YEAR,ALL CLASSES,59000000.0,EGGS,STATE,VT
2010,MARKETING YEAR,ALL CLASSES,1739000000.0,EGGS,STATE,WA
2010,MARKETING YEAR,ALL CLASSES,1312000000.0,EGGS,STATE,WI
2010,MARKETING YEAR,TABLE,,EGGS,STATE,WI
2010,MARKETING YEAR,ALL CLASSES,267000000.0,EGGS,STATE,WV
2010,MARKETING YEAR,ALL CLASSES,2400000.0,EGGS,STATE,WY
2010,MAY,ALL CLASSES,7763000000.0,EGGS,NATIONAL,
2010,MAY,TABLE,6644000000.0,EGGS,NATIONAL,
2010,MAY,"HATCHING, BROILER TYPE",1046000000.0,EGGS,NATIONAL,
2010,MAY,ALL CLASSES,189000000.0,EGGS,STATE,AL
2010,MAY,TABLE,34000000.0,EGGS,STATE,AL
2010,MAY,ALL CLASSES,249000000.0,EGGS,STATE,AR
2010,MAY,TABLE,74000000.0,EGGS,STATE,AR
2010,MAY,ALL CLASSES,440000000.0,EGGS,STATE,CA
2010,MAY,TABLE,,EGGS,STATE,CA
2010,MAY,ALL CLASSES,89000000.0,EGGS,STATE,CO
2010,MAY,TABLE,,EGGS,STATE,CO
2010,MAY,ALL CLASSES,61000000.0,EGGS,STATE,CT
2010,MAY,TABLE,,EGGS,STATE,CT
2010,MAY,ALL CLASSES,202000000.0,EGGS,STATE,FL
2010,MAY,TABLE,197000000.0,EGGS,STATE,FL
2010,MAY,ALL CLASSES,372000000.0,EGGS,STATE,GA
2010,MAY,TABLE,199000000.0,EGGS,STATE,GA
2010,MAY,ALL CLASSES,6000000.0,EGGS,STATE,HI
2010,MAY,TABLE,6000000.0,EGGS,STATE,HI
2010,MAY,ALL CLASSES,1291000000.0,EGGS,STATE,IA
2010,MAY,TABLE,1277000000.0,EGGS,STATE,IA
2010,MAY,ALL CLASSES,105000000.0,EGGS,STATE,IL
2010,MAY,TABLE,102000000.0,EGGS,STATE,IL
2010,MAY,ALL CLASSES,555000000.0,EGGS,STATE,IN
2010,MAY,TABLE,541000000.0,EGGS,STATE,IN
2010,MAY,ALL CLASSES,52000000.0,EGGS,STATE,MD
2010,MAY,TABLE,50000000.0,EGGS,STATE,MD
2010,MAY,ALL CLASSES,89000000.0,EGGS,STATE,ME
2010,MAY,TABLE,,EGGS,STATE,ME
2010,MAY,ALL CLASSES,255000000.0,EGGS,STATE,MI
2010,MAY,TABLE,,EGGS,STATE,MI
2010,MAY,ALL CLASSES,239000000.0,EGGS,STATE,MN
2010,MAY,TABLE,231000000.0,EGGS,STATE,MN
2010,MAY,ALL CLASSES,175000000.0,EGGS,STATE,MO
2010,MAY,TABLE,,EGGS,STATE,MO
2010,MAY,ALL CLASSES,126000000.0,EGGS,STATE,MS
2010,MAY,TABLE,34000000.0,EGGS,STATE,MS
2010,MAY,ALL CLASSES,274000000.0,EGGS,STATE,NC
2010,MAY,TABLE,141000000.0,EGGS,STATE,NC
2010,MAY,ALL CLASSES,234000000.0,EGGS,STATE,NE
2010,MAY,TABLE,234000000.0,EGGS,STATE,NE
2010,MAY,ALL CLASSES,96000000.0,EGGS,STATE,NY
2010,MAY,TABLE,,EGGS,STATE,NY
2010,MAY,ALL CLASSES,628000000.0,EGGS,STATE,OH
2010,MAY,TABLE,,EGGS,STATE,OH
2010,MAY,ALL CLASSES,62000000.0,EGGS,STATE,OR
2010,MAY,TABLE,60000000.0,EGGS,STATE,OR
2010,MAY,ALL CLASSES,440000000.0,EGGS,STATE,OT
2010,MAY,TABLE,301000000.0,EGGS,STATE,OT
2010,MAY,ALL CLASSES,590000000.0,EGGS,STATE,PA
2010,MAY,TABLE,571000000.0,EGGS,STATE,PA
2010,MAY,ALL CLASSES,89000000.0,EGGS,STATE,SC
2010,MAY,TABLE,67000000.0,EGGS,STATE,SC
2010,MAY,ALL CLASSES,54000000.0,EGGS,STATE,SD
2010,MAY,TABLE,54000000.0,EGGS,STATE,SD
2010,MAY,ALL CLASSES,403000000.0,EGGS,STATE,TX
2010,MAY,TABLE,,EGGS,STATE,TX
2010,MAY,ALL CLASSES,78000000.0,EGGS,STATE,UT
2010,MAY,TABLE,78000000.0,EGGS,STATE,UT
2010,MAY,ALL CLASSES,62000000.0,EGGS,STATE,VA
2010,MAY,TABLE,28000000.0,EGGS,STATE,VA
2010,MAY,ALL CLASSES,145000000.0,EGGS,STATE,WA
2010,MAY,TABLE,,EGGS,STATE,WA
2010,MAY,ALL CLASSES,113000000.0,EGGS,STATE,WI
2010,MAY,TABLE,,EGGS,STATE,WI
2010,NOV,ALL CLASSES,7601000000.0,EGGS,NATIONAL,
2010,NOV,TABLE,6556000000.0,EGGS,NATIONAL,
2010,NOV,"HATCHING, BROILER TYPE",981000000.0,EGGS,NATIONAL,
2010,NOV,ALL CLASSES,180000000.0,EGGS,STATE,AL
2010,NOV,TABLE,34000000.0,EGGS,STATE,AL
2010,NOV,ALL CLASSES,246000000.0,EGGS,STATE,AR
2010,NOV,TABLE,81000000.0,EGGS,STATE,AR
2010,NOV,ALL CLASSES,437000000.0,EGGS,STATE,CA
2010,NOV,TABLE,,EGGS,STATE,CA
2010,NOV,ALL CLASSES,86000000.0,EGGS,STATE,CO
2010,NOV,TABLE,,EGGS,STATE,CO
2010,NOV,ALL CLASSES,53000000.0,EGGS,STATE,CT
2010,NOV,TABLE,,EGGS,STATE,CT
2010,NOV,ALL CLASSES,222000000.0,EGGS,STATE,FL
2010,NOV,TABLE,216000000.0,EGGS,STATE,FL
2010,NOV,ALL CLASSES,379000000.0,EGGS,STATE,GA
2010,NOV,TABLE,214000000.0,EGGS,STATE,GA
2010,NOV,ALL CLASSES,6000000.0,EGGS,STATE,HI
2010,NOV,TABLE,6000000.0,EGGS,STATE,HI
2010,NOV,ALL CLASSES,1171000000.0,EGGS,STATE,IA
2010,NOV,TABLE,1158000000.0,EGGS,STATE,IA
2010,NOV,ALL CLASSES,103000000.0,EGGS,STATE,IL
2010,NOV,TABLE,100000000.0,EGGS,STATE,IL
2010,NOV,ALL CLASSES,526000000.0,EGGS,STATE,IN
2010,NOV,TABLE,515000000.0,EGGS,STATE,IN
2010,NOV,ALL CLASSES,48000000.0,EGGS,STATE,MD
2010,NOV,TABLE,46000000.0,EGGS,STATE,MD
2010,NOV,ALL CLASSES,84000000.0,EGGS,STATE,ME
2010,NOV,TABLE,,EGGS,STATE,ME
2010,NOV,ALL CLASSES,258000000.0,EGGS,STATE,MI
2010,NOV,TABLE,,EGGS,STATE,MI
2010,NOV,ALL CLASSES,244000000.0,EGGS,STATE,MN
2010,NOV,TABLE,236000000.0,EGGS,STATE,MN
2010,NOV,ALL CLASSES,168000000.0,EGGS,STATE,MO
2010,NOV,TABLE,,EGGS,STATE,MO
2010,NOV,ALL CLASSES,119000000.0,EGGS,STATE,MS
2010,NOV,TABLE,36000000.0,EGGS,STATE,MS
2010,NOV,ALL CLASSES,268000000.0,EGGS,STATE,NC
2010,NOV,TABLE,141000000.0,EGGS,STATE,NC
2010,NOV,ALL CLASSES,228000000.0,EGGS,STATE,NE
2010,NOV,TABLE,228000000.0,EGGS,STATE,NE
2010,NOV,ALL CLASSES,103000000.0,EGGS,STATE,NY
2010,NOV,TABLE,,EGGS,STATE,NY
2010,NOV,ALL CLASSES,643000000.0,EGGS,STATE,OH
2010,NOV,TABLE,,EGGS,STATE,OH
2010,NOV,ALL CLASSES,57000000.0,EGGS,STATE,OR
2010,NOV,TABLE,55000000.0,EGGS,STATE,OR
2010,NOV,ALL CLASSES,422000000.0,EGGS,STATE,OT
2010,NOV,TABLE,292000000.0,EGGS,STATE,OT
2010,NOV,ALL CLASSES,594000000.0,EGGS,STATE,PA
2010,NOV,TABLE,577000000.0,EGGS,STATE,PA
2010,NOV,ALL CLASSES,95000000.0,EGGS,STATE,SC
2010,NOV,TABLE,73000000.0,EGGS,STATE,SC
2010,NOV,ALL CLASSES,56000000.0,EGGS,STATE,SD
2010,NOV,TABLE,56000000.0,EGGS,STATE,SD
2010,NOV,ALL CLASSES,418000000.0,EGGS,STATE,TX
2010,NOV,TABLE,,EGGS,STATE,TX
2010,NOV,ALL CLASSES,80000000.0,EGGS,STATE,UT
2010,NOV,TABLE,80000000.0,EGGS,STATE,UT
2010,NOV,ALL CLASSES,61000000.0,EGGS,STATE,VA
2010,NOV,TABLE,30000000.0,EGGS,STATE,VA
2010,NOV,ALL CLASSES,137000000.0,EGGS,STATE,WA
2010,NOV,TABLE,,EGGS,STATE,WA
2010,NOV,ALL CLASSES,109000000.0,EGGS,STATE,WI
2010,NOV,TABLE,,EGGS,STATE,WI
2010,OCT,ALL CLASSES,7727000000.0,EGGS,NATIONAL,
2010,OCT,TABLE,6639000000.0,EGGS,NATIONAL,
2010,OCT,"HATCHING, BROILER TYPE",1017000000.0,EGGS,NATIONAL,
2010,OCT,ALL CLASSES,185000000.0,EGGS,STATE,AL
2010,OCT,TABLE,35000000.0,EGGS,STATE,AL
2010,OCT,ALL CLASSES,250000000.0,EGGS,STATE,AR
2010,OCT,TABLE,81000000.0,EGGS,STATE,AR
2010,OCT,ALL CLASSES,453000000.0,EGGS,STATE,CA
2010,OCT,TABLE,,EGGS,STATE,CA
2010,OCT,ALL CLASSES,91000000.0,EGGS,STATE,CO
2010,OCT,TABLE,,EGGS,STATE,CO
2010,OCT,ALL CLASSES,55000000.0,EGGS,STATE,CT
2010,OCT,TABLE,,EGGS,STATE,CT
2010,OCT,ALL CLASSES,217000000.0,EGGS,STATE,FL
2010,OCT,TABLE,211000000.0,EGGS,STATE,FL
2010,OCT,ALL CLASSES,382000000.0,EGGS,STATE,GA
2010,OCT,TABLE,208000000.0,EGGS,STATE,GA
2010,OCT,ALL CLASSES,6000000.0,EGGS,STATE,HI
2010,OCT,TABLE,6000000.0,EGGS,STATE,HI
2010,OCT,ALL CLASSES,1212000000.0,EGGS,STATE,IA
2010,OCT,TABLE,1198000000.0,EGGS,STATE,IA
2010,OCT,ALL CLASSES,107000000.0,EGGS,STATE,IL
2010,OCT,TABLE,104000000.0,EGGS,STATE,IL
2010,OCT,ALL CLASSES,534000000.0,EGGS,STATE,IN
2010,OCT,TABLE,522000000.0,EGGS,STATE,IN
2010,OCT,ALL CLASSES,46000000.0,EGGS,STATE,MD
2010,OCT,TABLE,44000000.0,EGGS,STATE,MD
2010,OCT,ALL CLASSES,87000000.0,EGGS,STATE,ME
2010,OCT,TABLE,,EGGS,STATE,ME
2010,OCT,ALL CLASSES,263000000.0,EGGS,STATE,MI
2010,OCT,TABLE,,EGGS,STATE,MI
2010,OCT,ALL CLASSES,251000000.0,EGGS,STATE,MN
2010,OCT,TABLE,242000000.0,EGGS,STATE,MN
2010,OCT,ALL CLASSES,170000000.0,EGGS,STATE,MO
2010,OCT,TABLE,,EGGS,STATE,MO
2010,OCT,ALL CLASSES,121000000.0,EGGS,STATE,MS
2010,OCT,TABLE,35000000.0,EGGS,STATE,MS
2010,OCT,ALL CLASSES,269000000.0,EGGS,STATE,NC
2010,OCT,TABLE,141000000.0,EGGS,STATE,NC
2010,OCT,ALL CLASSES,238000000.0,EGGS,STATE,NE
2010,OCT,TABLE,238000000.0,EGGS,STATE,NE
2010,OCT,ALL CLASSES,100000000.0,EGGS,STATE,NY
2010,OCT,TABLE,,EGGS,STATE,NY
2010,OCT,ALL CLASSES,650000000.0,EGGS,STATE,OH
2010,OCT,TABLE,,EGGS,STATE,OH
2010,OCT,ALL CLASSES,58000000.0,EGGS,STATE,OR
2010,OCT,TABLE,56000000.0,EGGS,STATE,OR
2010,OCT,ALL CLASSES,434000000.0,EGGS,STATE,OT
2010,OCT,TABLE,298000000.0,EGGS,STATE,OT
2010,OCT,ALL CLASSES,588000000.0,EGGS,STATE,PA
2010,OCT,TABLE,569000000.0,EGGS,STATE,PA
2010,OCT,ALL CLASSES,97000000.0,EGGS,STATE,SC
2010,OCT,TABLE,74000000.0,EGGS,STATE,SC
2010,OCT,ALL CLASSES,55000000.0,EGGS,STATE,SD
2010,OCT,TABLE,55000000.0,EGGS,STATE,SD
2010,OCT,ALL CLASSES,417000000.0,EGGS,STATE,TX
2010,OCT,TABLE,,EGGS,STATE,TX
2010,OCT,ALL CLASSES,80000000.0,EGGS,STATE,UT
2010,OCT,TABLE,80000000.0,EGGS,STATE,UT
2010,OCT,ALL CLASSES,64000000.0,EGGS,STATE,VA
2010,OCT,TABLE,31000000.0,EGGS,STATE,VA
2010,OCT,ALL CLASSES,139000000.0,EGGS,STATE,WA
2010,OCT,TABLE,,EGGS,STATE,WA
2010,OCT,ALL CLASSES,108000000.0,EGGS,STATE,WI
2010,OCT,TABLE,,EGGS,STATE,WI
2010,SEP,ALL CLASSES,7541000000.0,EGGS,NATIONAL,
2010,SEP,TABLE,6482000000.0,EGGS,NATIONAL,
2010,SEP,"HATCHING, BROILER TYPE",989000000.0,EGGS,NATIONAL,
2010,SEP,ALL CLASSES,182000000.0,EGGS,STATE,AL
2010,SEP,TABLE,34000000.0,EGGS,STATE,AL
2010,SEP,ALL CLASSES,241000000.0,EGGS,STATE,AR
2010,SEP,TABLE,78000000.0,EGGS,STATE,AR
2010,SEP,ALL CLASSES,442000000.0,EGGS,STATE,CA
2010,SEP,TABLE,,EGGS,STATE,CA
2010,SEP,ALL CLASSES,90000000.0,EGGS,STATE,CO
2010,SEP,TABLE,,EGGS,STATE,CO
2010,SEP,ALL CLASSES,57000000.0,EGGS,STATE,CT
2010,SEP,TABLE,,EGGS,STATE,CT
2010,SEP,ALL CLASSES,214000000.0,EGGS,STATE,FL
2010,SEP,TABLE,208000000.0,EGGS,STATE,FL
2010,SEP,ALL CLASSES,362000000.0,EGGS,STATE,GA
2010,SEP,TABLE,194000000.0,EGGS,STATE,GA
2010,SEP,ALL CLASSES,6000000.0,EGGS,STATE,HI
2010,SEP,TABLE,6000000.0,EGGS,STATE,HI
2010,SEP,ALL CLASSES,1215000000.0,EGGS,STATE,IA
2010,SEP,TABLE,1203000000.0,EGGS,STATE,IA
2010,SEP,ALL CLASSES,107000000.0,EGGS,STATE,IL
2010,SEP,TABLE,104000000.0,EGGS,STATE,IL
2010,SEP,ALL CLASSES,529000000.0,EGGS,STATE,IN
2010,SEP,TABLE,516000000.0,EGGS,STATE,IN
2010,SEP,ALL CLASSES,50000000.0,EGGS,STATE,MD
2010,SEP,TABLE,48000000.0,EGGS,STATE,MD
2010,SEP,ALL CLASSES,86000000.0,EGGS,STATE,ME
2010,SEP,TABLE,,EGGS,STATE,ME
2010,SEP,ALL CLASSES,255000000.0,EGGS,STATE,MI
2010,SEP,TABLE,,EGGS,STATE,MI
2010,SEP,ALL CLASSES,237000000.0,EGGS,STATE,MN
2010,SEP,TABLE,228000000.0,EGGS,STATE,MN
2010,SEP,ALL CLASSES,165000000.0,EGGS,STATE,MO
2010,SEP,TABLE,,EGGS,STATE,MO
2010,SEP,ALL CLASSES,119000000.0,EGGS,STATE,MS
2010,SEP,TABLE,33000000.0,EGGS,STATE,MS
2010,SEP,ALL CLASSES,259000000.0,EGGS,STATE,NC
2010,SEP,TABLE,136000000.0,EGGS,STATE,NC
2010,SEP,ALL CLASSES,230000000.0,EGGS,STATE,NE
2010,SEP,TABLE,230000000.0,EGGS,STATE,NE
2010,SEP,ALL CLASSES,94000000.0,EGGS,STATE,NY
2010,SEP,TABLE,,EGGS,STATE,NY
2010,SEP,ALL CLASSES,626000000.0,EGGS,STATE,OH
2010,SEP,TABLE,,EGGS,STATE,OH
2010,SEP,ALL CLASSES,58000000.0,EGGS,STATE,OR
2010,SEP,TABLE,56000000.0,EGGS,STATE,OR
2010,SEP,ALL CLASSES,422000000.0,EGGS,STATE,OT
2010,SEP,TABLE,290000000.0,EGGS,STATE,OT
2010,SEP,ALL CLASSES,564000000.0,EGGS,STATE,PA
2010,SEP,TABLE,545000000.0,EGGS,STATE,PA
2010,SEP,ALL CLASSES,93000000.0,EGGS,STATE,SC
2010,SEP,TABLE,71000000.0,EGGS,STATE,SC
2010,SEP,ALL CLASSES,54000000.0,EGGS,STATE,SD
2010,SEP,TABLE,54000000.0,EGGS,STATE,SD
2010,SEP,ALL CLASSES,392000000.0,EGGS,STATE,TX
2010,SEP,TABLE,,EGGS,STATE,TX
2010,SEP,ALL CLASSES,79000000.0,EGGS,STATE,UT
2010,SEP,TABLE,79000000.0,EGGS,STATE,UT
2010,SEP,ALL CLASSES,64000000.0,EGGS,STATE,VA
2010,SEP,TABLE,32000000.0,EGGS,STATE,VA
2010,SEP,ALL CLASSES,143000000.0,EGGS,STATE,WA
2010,SEP,TABLE,,EGGS,STATE,WA
2010,SEP,ALL CLASSES,106000000.0,EGGS,STATE,WI
2010,SEP,TABLE,,EGGS,STATE,WI
2011,APR,ALL CLASSES,7641000000.0,EGGS,NATIONAL,
2011,APR,TABLE,6559000000.0,EGGS,NATIONAL,
2011,APR,"HATCHING, BROILER TYPE",1012000000.0,EGGS,NATIONAL,
2011,APR,ALL CLASSES,177000000.0,EGGS,STATE,AL
2011,APR,TABLE,31000000.0,EGGS,STATE,AL
2011,APR,ALL CLASSES,239000000.0,EGGS,STATE,AR
2011,APR,TABLE,72000000.0,EGGS,STATE,AR
2011,APR,ALL CLASSES,444000000.0,EGGS,STATE,CA
2011,APR,TABLE,,EGGS,STATE,CA
2011,APR,ALL CLASSES,91000000.0,EGGS,STATE,CO
2011,APR,TABLE,,EGGS,STATE,CO
2011,APR,ALL CLASSES,53000000.0,EGGS,STATE,CT
2011,APR,TABLE,,EGGS,STATE,CT
2011,APR,ALL CLASSES,214000000.0,EGGS,STATE,FL
2011,APR,TABLE,208000000.0,EGGS,STATE,FL
2011,APR,ALL CLASSES,361000000.0,EGGS,STATE,GA
2011,APR,TABLE,193000000.0,EGGS,STATE,GA
2011,APR,ALL CLASSES,,EGGS,STATE,HI
2011,APR,TABLE,,EGGS,STATE,HI
2011,APR,ALL CLASSES,1200000000.0,EGGS,STATE,IA
2011,APR,TABLE,1187000000.0,EGGS,STATE,IA
2011,APR,ALL CLASSES,97000000.0,EGGS,STATE,IL
