report_date,environment,class,color,egg_type,origin,destination,freight,wtd_avg_price,volume,wtd_avg_price_prev,wtd_avg_price_ly,price_unit,volume_unit
2025-02-19,Free-Range,3,Brown,Graded Loose,California,California,Delivered,727.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-02-19,Free-Range,3,Brown,Gradeable Nest Run,California,California,Delivered,,,618.0,,Cents Per Dozen,30-Dozen Cases
2025-02-19,Free-Range,4,Brown,Gradeable Nest Run,California,California,Delivered,,,438.0,,Cents Per Dozen,30-Dozen Cases
2025-02-19,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,955.0,780,955.0,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,900.0,540,750.0,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,900.0,240,,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,Large,White,Graded Loose,California,California,Delivered,957.1,10380,943.64,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,931.71,2730,899.6,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,,,890.0,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,827.28,4488,819.74,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,808.62,1934,787.8,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,820.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,Small,White,Graded Loose,California,California,Delivered,,,288.0,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Cage-Free,Small,White,Graded Loose,National,National,FOB,,,280.0,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Caged,1,Brown,Graded Loose,National,National,FOB,650.0,2304,650.0,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Caged,1,White,Gradeable Nest Run,National,National,FOB,779.4,7800,774.11,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Caged,Extra Large,White,Graded Loose,National,National,FOB,759.49,8100,747.87,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Caged,Jumbo,White,Graded Loose,National,National,FOB,723.33,2160,723.33,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Caged,Large,White,Graded Loose,National,National,FOB,803.02,19314,798.83,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Caged,Medium,White,Graded Loose,National,National,FOB,719.11,5184,700.45,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Free-Range,3,Brown,Graded Loose,California,California,Delivered,727.0,780,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-20,Free-Range,3,Brown,Gradeable Nest Run,California,California,Delivered,727.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-02-20,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,955.0,780,955.0,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,900.0,540,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,900.0,240,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Cage-Free,Large,White,Graded Loose,California,California,Delivered,974.38,16140,957.1,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,985.56,3510,931.71,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,842.98,5232,827.28,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,808.62,1934,808.62,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,820.0,840,820.0,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Caged,1,Brown,Graded Loose,National,National,FOB,,,650.0,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Caged,1,White,Gradeable Nest Run,National,National,FOB,786.64,10920,779.4,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Caged,Extra Large,White,Graded Loose,National,National,FOB,764.25,9660,759.49,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Caged,Jumbo,White,Graded Loose,National,National,FOB,723.33,2160,723.33,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Caged,Large,White,Graded Loose,National,National,FOB,815.22,20736,803.02,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Caged,Medium,White,Graded Loose,National,National,FOB,725.95,8772,719.11,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Free-Range,2,Brown,Gradeable Nest Run,California,California,Delivered,762.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Free-Range,3,Brown,Graded Loose,California,California,Delivered,727.0,780,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-21,Free-Range,3,Brown,Gradeable Nest Run,California,California,Delivered,727.0,780,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-21,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,955.0,780,955.0,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,900.0,540,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,900.0,240,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Cage-Free,Large,White,Graded Loose,California,California,Delivered,974.38,16140,974.38,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,988.18,4290,985.56,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,841.77,6168,842.98,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,808.62,1934,808.62,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,836.67,1080,820.0,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Caged,1,White,Gradeable Nest Run,National,National,FOB,788.0,13260,786.64,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Caged,Extra Large,White,Graded Loose,National,National,FOB,767.69,11220,764.25,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Caged,Jumbo,White,Graded Loose,National,National,FOB,723.33,2160,723.33,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Caged,Large,White,Graded Loose,National,National,FOB,811.74,30252,815.22,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Caged,Medium,White,Graded Loose,National,National,FOB,696.62,11580,725.95,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Free-Range,2,Brown,Gradeable Nest Run,California,California,Delivered,762.0,840,762.0,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Free-Range,2,Brown,Gradeable Nest Run,National,National,FOB,760.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Free-Range,3,Brown,Graded Loose,California,California,Delivered,727.0,780,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Free-Range,3,Brown,Gradeable Nest Run,California,California,Delivered,727.0,780,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-24,Free-Range,3,Brown,Gradeable Nest Run,National,National,FOB,710.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-02-24,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,955.0,780,955.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,900.0,540,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,900.0,240,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Cage-Free,Large,White,Graded Loose,California,California,Delivered,992.68,10560,974.38,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,1021.5,3120,988.18,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,852.07,4392,841.77,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,845.0,704,808.62,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,836.67,1080,836.67,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Caged,1,White,Gradeable Nest Run,National,National,FOB,790.5,10920,788.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Caged,Extra Large,White,Graded Loose,National,National,FOB,772.97,9660,767.69,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Caged,Jumbo,White,Graded Loose,National,National,FOB,,,723.33,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Caged,Large,White,Graded Loose,National,National,FOB,811.3,27930,811.74,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Caged,Large,Brown,Graded Loose,National,National,FOB,770.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Caged,Medium,White,Graded Loose,National,National,FOB,688.75,9612,696.62,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Free-Range,2,Brown,Gradeable Nest Run,California,California,Delivered,762.0,840,762.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Free-Range,2,Brown,Gradeable Nest Run,National,National,FOB,760.0,840,760.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Free-Range,3,Brown,Graded Loose,California,California,Delivered,727.0,780,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Free-Range,3,Brown,Gradeable Nest Run,California,California,Delivered,727.0,780,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,Free-Range,3,Brown,Gradeable Nest Run,National,National,FOB,710.0,840,710.0,,Cents Per Dozen,30-Dozen Cases
2025-02-25,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,,,955.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,900.0,540,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,900.0,240,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Cage-Free,Large,White,Graded Loose,California,California,Delivered,996.22,9030,992.68,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,1021.5,3120,1021.5,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,853.97,4296,852.07,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,845.0,704,845.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,836.67,1080,836.67,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Cage-Free,Small,White,Graded Loose,California,California,Delivered,502.5,1680,,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Caged,1,White,Gradeable Nest Run,National,National,FOB,792.25,9360,790.5,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Caged,Extra Large,White,Graded Loose,National,National,FOB,771.31,10140,772.97,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Caged,Large,White,Graded Loose,National,National,FOB,810.5,25572,811.3,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Caged,Large,Brown,Graded Loose,National,National,FOB,760.33,2340,770.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Caged,Medium,White,Graded Loose,National,National,FOB,688.74,8916,688.75,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Free-Range,2,Brown,Gradeable Nest Run,California,California,Delivered,762.0,840,762.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Free-Range,2,Brown,Gradeable Nest Run,National,National,FOB,760.0,840,760.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Free-Range,3,Brown,Graded Loose,California,California,Delivered,,,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Free-Range,3,Brown,Gradeable Nest Run,California,California,Delivered,727.0,780,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-26,Free-Range,3,Brown,Gradeable Nest Run,National,National,FOB,710.0,840,710.0,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Cage-Free,1,White,Gradeable Nest Run,National,National,FOB,,,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,,,900.0,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Cage-Free,Large,White,Graded Loose,California,California,Delivered,991.57,9060,996.22,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,1018.5,3120,1021.5,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,852.5,3456,853.97,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,,,845.0,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,895.0,240,836.67,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Cage-Free,Small,White,Graded Loose,California,California,Delivered,502.5,1680,502.5,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Caged,1,White,Gradeable Nest Run,National,National,FOB,800.09,8580,792.25,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Caged,Extra Large,White,Graded Loose,National,National,FOB,748.25,9360,771.31,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Caged,Large,White,Graded Loose,National,National,FOB,811.81,25404,810.5,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Caged,Large,Brown,Graded Loose,National,National,FOB,760.33,2340,760.33,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Caged,Medium,White,Graded Loose,National,National,FOB,676.97,7044,688.74,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Free-Range,2,Brown,Gradeable Nest Run,California,California,Delivered,762.0,840,762.0,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Free-Range,2,Brown,Gradeable Nest Run,National,National,FOB,760.0,840,760.0,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Free-Range,3,Brown,Gradeable Nest Run,California,California,Delivered,,,727.0,,Cents Per Dozen,30-Dozen Cases
2025-02-27,Free-Range,3,Brown,Gradeable Nest Run,National,National,FOB,710.0,840,710.0,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,930.0,1560,,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Cage-Free,Large,White,Graded Loose,California,California,Delivered,952.78,4860,991.57,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,932.5,3120,1018.5,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,846.24,2616,852.5,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,803.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,895.0,240,895.0,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Cage-Free,Small,White,Graded Loose,California,California,Delivered,502.5,1680,502.5,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Caged,1,White,Gradeable Nest Run,National,National,FOB,800.11,7020,800.09,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Caged,Extra Large,White,Graded Loose,National,National,FOB,740.17,11700,748.25,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Caged,Large,White,Graded Loose,National,National,FOB,805.48,23556,811.81,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Caged,Large,Brown,Graded Loose,National,National,FOB,760.33,2340,760.33,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Caged,Medium,White,Graded Loose,National,National,FOB,669.43,6264,676.97,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Free-Range,2,Brown,Gradeable Nest Run,California,California,Delivered,,,762.0,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Free-Range,2,Brown,Gradeable Nest Run,National,National,FOB,760.0,840,760.0,,Cents Per Dozen,30-Dozen Cases
2025-02-28,Free-Range,3,Brown,Gradeable Nest Run,National,National,FOB,710.0,840,710.0,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,930.0,1560,930.0,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Jumbo,Brown,Graded Loose,California,California,Delivered,728.0,538,,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Jumbo,Brown,Graded Loose,National,National,FOB,700.0,538,,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Large,White,Graded Loose,California,California,Delivered,935.39,4020,952.78,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,887.5,4680,932.5,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,600.0,330,,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,852.5,1680,846.24,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,803.0,840,803.0,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,500.0,510,895.0,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Cage-Free,Small,White,Graded Loose,California,California,Delivered,502.5,1680,502.5,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Caged,1,White,Gradeable Nest Run,National,National,FOB,804.45,8580,800.11,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Caged,Extra Large,White,Graded Loose,National,National,FOB,703.15,14460,740.17,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Caged,Large,White,Graded Loose,National,National,FOB,816.78,25590,805.48,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Caged,Large,Brown,Graded Loose,National,National,FOB,717.75,3120,760.33,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Caged,Medium,White,Graded Loose,National,National,FOB,598.28,5628,669.43,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Free-Range,2,Brown,Gradeable Nest Run,National,National,FOB,,,760.0,,Cents Per Dozen,30-Dozen Cases
2025-03-03,Free-Range,3,Brown,Gradeable Nest Run,National,National,FOB,,,710.0,,Cents Per Dozen,30-Dozen Cases
2025-03-03,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,918.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,900.0,2340,930.0,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Jumbo,Brown,Graded Loose,California,California,Delivered,728.0,538,728.0,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Jumbo,Brown,Graded Loose,National,National,FOB,700.0,538,700.0,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Large,White,Graded Loose,California,California,Delivered,935.39,4020,935.39,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,878.57,5460,887.5,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,600.0,330,600.0,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,852.5,1680,852.5,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,803.0,840,803.0,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,500.0,510,500.0,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Cage-Free,Small,White,Graded Loose,California,California,Delivered,502.5,1680,502.5,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Caged,1,White,Gradeable Nest Run,National,National,FOB,801.25,9360,804.45,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Caged,Extra Large,White,Graded Loose,National,National,FOB,680.1,16410,703.15,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Caged,Large,White,Graded Loose,National,National,FOB,815.74,30348,816.78,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Caged,Large,Brown,Graded Loose,National,National,FOB,700.33,2340,717.75,,Cents Per Dozen,30-Dozen Cases
2025-03-04,Caged,Medium,White,Graded Loose,National,National,FOB,558.57,4044,598.28,,Cents Per Dozen,30-Dozen Cases
